id,first_seen,file_type
cdn-120.anonfiles.com/1d64heldr3/b4005248-1615754827/covid69.rar,2021-03-14T20:46:16+00:00,URL
verifyonlinebecu.myvnc.com/becu?news=?=coronavirus-pandemic-vaccine-updates-12-19-20/h_6c7e66d39c8be51023acc3ea4d2f7b67,2021-03-14T20:10:57+00:00,URL
conb-g77.ddns.net/becu?news=?=coronavirus-pandemic-vaccine-updates-12-19-20/h_6c7e66d39c8be51023acc3ea4d2f7b67,2021-03-14T19:58:48+00:00,URL
serviceb-u768.ddns.net/becu?news=?=coronavirus-pandemic-vaccine-updates-12-19-20/h_6c7e66d39c8be51023acc3ea4d2f7b67,2021-03-14T19:58:46+00:00,URL
global-u56.ddns.net/becu?news=?=coronavirus-pandemic-vaccine-updates-12-19-20/h_6c7e66d39c8be51023acc3ea4d2f7b67,2021-03-14T19:58:42+00:00,URL
conb-u67.ddns.net/becu?news=?=coronavirus-pandemic-vaccine-updates-12-19-20/h_6c7e66d39c8be51023acc3ea4d2f7b67,2021-03-14T19:58:40+00:00,URL
conectb-u34.ddns.net/becu?news=?=coronavirus-pandemic-vaccine-updates-12-19-20/h_6c7e66d39c8be51023acc3ea4d2f7b67,2021-03-14T19:58:39+00:00,URL
verify03onlinebecu.myvnc.com/becu?news=?=coronavirus-pandemic-vaccine-updates-12-19-20/h_6c7e66d39c8be51023acc3ea4d2f7b67,2021-03-14T19:58:38+00:00,URL
connectb-u77.ddns.net/becu?news=?=coronavirus-pandemic-vaccine-updates-12-19-20/h_6c7e66d39c8be51023acc3ea4d2f7b67,2021-03-14T19:58:37+00:00,URL
servicesb-u45.ddns.net/becu?news=?=coronavirus-pandemic-vaccine-updates-12-19-20/h_6c7e66d39c8be51023acc3ea4d2f7b67,2021-03-14T19:58:34+00:00,URL
verify3onlinebecu.myvnc.com/becu.login?news=?=coronavirus-pandemic-vaccine-updates-12-19-20/h_6c7e66d39c8be51023acc3ea4d2f7b67,2021-03-14T19:58:14+00:00,URL
glob-g56.ddns.net/becu?news=?=coronavirus-pandemic-vaccine-updates-12-19-20/h_6c7e66d39c8be51023acc3ea4d2f7b67,2021-03-14T19:58:12+00:00,URL
