id,first_seen,file_type
servicios-covid-19.gq,2020-07-18T18:18:41+00:00,URL
servicios-covid-19-ayudas.gq,2020-07-18T18:18:41+00:00,URL
servicios-covid-19-portal.ga,2020-07-18T18:18:40+00:00,URL
servicios-covid-19-ayudanos.gq,2020-07-18T18:18:40+00:00,URL
perucoronavirus.com,2020-07-18T18:18:38+00:00,URL
portal-covid-19.ga,2020-07-18T18:18:38+00:00,URL
mycovid-19help.com,2020-07-18T18:18:38+00:00,URL
kolaybasvuru-evdekalsagliginizicincovid.com,2020-07-18T18:18:37+00:00,URL
decretocovid19.site,2020-07-18T18:18:36+00:00,URL
covid19yirmiaidatodemesi.com,2020-07-18T18:18:35+00:00,URL
covid19-ayuda.com,2020-07-18T18:18:33+00:00,URL
covid-onlinebasvuruhizmetlerim.org,2020-07-18T18:18:32+00:00,URL
covid19-govfr.com,2020-07-18T18:18:32+00:00,URL
covid-cerb.online,2020-07-18T18:18:31+00:00,URL
covid-19datarefund.xyz,2020-07-18T18:18:31+00:00,URL
covid-19rc.com,2020-07-18T18:18:31+00:00,URL
covid-19skins.fun,2020-07-18T18:18:30+00:00,URL
covid-19-banchile-aumento.ga,2020-07-18T18:18:30+00:00,URL
covid-19-banchile-aumento.gq,2020-07-18T18:18:29+00:00,URL
covid-19-aumento-valido.gq,2020-07-18T18:18:29+00:00,URL
coronavirusinf.ru,2020-07-18T18:18:28+00:00,URL
bez-covid.ru,2020-07-18T18:18:18+00:00,URL
bellcarecovid.com,2020-07-18T18:18:17+00:00,URL
beiiforcovid.com,2020-07-18T18:18:16+00:00,URL
belicarecovid.com,2020-07-18T18:18:16+00:00,URL
alfa-covid2019.ru,2020-07-18T18:18:15+00:00,URL
beilcarecovid.com,2020-07-18T18:18:15+00:00,URL
ayudas-covid-19-personas.ml,2020-07-18T18:18:15+00:00,URL
2020covidtcbasvuru-yap.com,2020-07-18T18:18:13+00:00,URL
2020covid-basvurutc-formu.com,2020-07-18T18:18:13+00:00,URL
2020covid-tcbasvuru-formu.com,2020-07-18T18:18:12+00:00,URL
2020-covid-basvuru-hizmetlerin.org,2020-07-18T18:18:09+00:00,URL
19covidd.com,2020-07-18T18:18:08+00:00,URL
stopcoronavirus24.ru,2020-07-18T18:17:56+00:00,URL
cure-coronavirus.ru,2020-07-18T18:16:24+00:00,URL
coronavirusvanga.ru,2020-07-18T18:16:20+00:00,URL
covid19blog.ru,2020-07-18T18:15:59+00:00,URL
koronavirus-covid-19.ru,2020-07-18T18:15:49+00:00,URL
19covid.ru,2020-07-18T18:15:48+00:00,URL
covid-19test.ru,2020-07-18T18:15:42+00:00,URL
