id,first_seen,file_type
webmail.3254covid19.email,2020-06-28T06:54:41+00:00,URL
webmail.gouv-subventioncovid19.com,2020-06-28T06:54:07+00:00,URL
ecoronavirusonline.huidps.com,2020-06-28T06:44:54+00:00,URL
webmail.4mysecure-facebookcovid19petition.cf,2020-06-28T05:32:31+00:00,URL
webdisk.4mysecure-facebookcovid19petition.cf,2020-06-28T05:32:23+00:00,URL
cpcontacts.4mysecure-facebookcovid19petition.cf,2020-06-28T05:32:12+00:00,URL
cpanel.4mysecure-facebookcovid19petition.cf,2020-06-28T05:31:55+00:00,URL
remittancefiles.com/covid199/invoicelinka,2020-06-28T05:11:19+00:00,URL
coronavirus-hilfe.org,2020-06-28T05:00:31+00:00,URL
coronavirus-2019.ru,2020-06-28T05:00:12+00:00,URL
pop.coronavirusnew.ru,2020-06-28T05:00:04+00:00,URL
autodiscover.stopcovid19virus.com,2020-06-28T04:58:17+00:00,URL
uk-covid19.info,2020-06-28T04:34:35+00:00,URL
webdisk.mapacovid19.cl,2020-06-28T04:31:28+00:00,URL
cpanel.runescape-covid19.info,2020-06-28T04:30:35+00:00,URL
autodiscover.rogers-covid19.com,2020-06-28T04:30:34+00:00,URL
cpanel.rogers-covid19.com,2020-06-28T04:30:33+00:00,URL
secure.runescape-covid19.info,2020-06-28T04:30:21+00:00,URL
mail.mapacovid19.cl,2020-06-28T04:30:19+00:00,URL
mail.runescape-covid19.info,2020-06-28T04:30:07+00:00,URL
autodiscover.mapacovid19.cl,2020-06-28T04:29:48+00:00,URL
mail.rogers-covid19.com,2020-06-28T04:29:45+00:00,URL
cpanel.mapacovid19.cl,2020-06-28T04:29:41+00:00,URL
mail.coronavirusbs.theworkpc.com,2020-06-28T03:57:40+00:00,URL
