id,first_seen,file_type
vrf-dshbord-covid19.camdvr.org/?_aspx01,2020-07-09T10:27:48+00:00,URL
vrf-dshbord-covid19.camdvr.org/account?view=login&appidkey=18348db4279bc3a&country=us,2020-07-09T10:27:45+00:00,URL
viruscovid-19.ru,2020-07-09T08:30:58+00:00,URL
exhaustivecovid-19.ml,2020-07-09T08:29:26+00:00,URL
amazon-update-date1-covid19.giize.com,2020-07-09T08:29:24+00:00,URL
covid19sensibilisation.yj.fr,2020-07-09T08:29:16+00:00,URL
rodixlogistics.com.au/.covidapprove,2020-07-09T08:22:53+00:00,URL
amazon-update2020-date-covid19.giize.com,2020-07-09T08:20:32+00:00,URL
webmail.cocacolacovid19relief.com,2020-07-09T08:20:29+00:00,URL
exhaustivecovid-19.cf,2020-07-09T08:16:28+00:00,URL
