id,first_seen,file_type
adil.treatwellationsdevdiscovid19.vpnsa-api.brasil.athena.bitdefender.net,2021-10-09T19:52:46+00:00,URL
coronavirus.data.gov.uk.artifacts.rackspace.net,2021-10-09T19:52:19+00:00,URL
covid19safedentistry.net.ws,2021-10-09T19:51:57+00:00,URL
coronavirusdysonweb1.com.ru,2021-10-09T19:51:56+00:00,URL
adil.treatwellationsdevdiscovid19.mx01sa-api.brasil.athena.bitdefender.net,2021-10-09T19:51:34+00:00,URL
covid-19uvdisinfectionservice.spb.ru,2021-10-09T19:50:20+00:00,URL
covid192020survivor.com.ba,2021-10-09T19:49:38+00:00,URL
9wwtopcovid19dyson8.com.ru,2021-10-09T19:48:22+00:00,URL
covid19.egreen.io,2021-10-09T19:48:20+00:00,URL
americavscovid-19.com.ba,2021-10-09T19:46:47+00:00,URL
docufilmcovid19.it,2021-10-09T19:44:57+00:00,URL
athomecovid19testing.com.ba,2021-10-09T19:41:57+00:00,URL
16-dyson-9wwtopcovid19.com.ru,2021-10-09T19:40:23+00:00,URL
8c1covid19-dysonlan.com.ru,2021-10-09T19:39:44+00:00,URL
officialcoronavirusmovie.com.ru,2021-10-09T19:37:00+00:00,URL
covid19.br.yazaki.com,2021-10-09T19:33:15+00:00,URL
covid19-evictions-moratorium-map.edu.ws,2021-10-09T19:31:58+00:00,URL
kitanticoronavirus.com.ba,2021-10-09T19:27:29+00:00,URL
covid19restruct.sbi.co.in,2021-10-09T19:24:29+00:00,URL
coronavirus19solutions.com.ba,2021-10-09T19:24:24+00:00,URL
alsocovid19.ucad.sn,2021-10-09T19:24:00+00:00,URL
poscovid-19.world,2021-10-09T19:23:35+00:00,URL
northcoronavirusdyson.com.ru,2021-10-09T19:23:15+00:00,URL
covid19.idionline.org,2021-10-09T19:22:13+00:00,URL
dev1coronavirus-warning-banner.com.ru,2021-10-09T19:22:09+00:00,URL
mail.coronavirus-statistik.ru,2021-10-09T19:20:33+00:00,URL
athenanitreatwellationsdevdiscovid19.host-sa-api.brasil.athenawebdisk.treatwellationsdevdiscovid19.host-sa-api.brasil.athenathentreatwellationsdevdiscovid19.host-sa-api.brasil.athena.bitdefender.net,2021-10-09T19:20:14+00:00,URL
covid19.affineanalytics.co.in,2021-10-09T19:18:26+00:00,URL
coronavirus-earth.com.ba,2021-10-09T19:17:00+00:00,URL
stopcovid19-dysondev1.com.ru,2021-10-09T19:13:25+00:00,URL
covid-19apocalypse.com.ba,2021-10-09T19:10:31+00:00,URL
coronavirusresearchers.com.ws,2021-10-09T19:08:50+00:00,URL
covid19info-jp.net,2021-10-09T19:08:10+00:00,URL
coronavirusfloortape.spb.ru,2021-10-09T19:08:02+00:00,URL
coronavirusbusinesshotline.spb.ru,2021-10-09T18:53:46+00:00,URL
enfermoscovid19.net.ws,2021-10-09T18:45:39+00:00,URL
mx.yovivielcoronavirus.net,2021-10-09T18:43:43+00:00,URL
covid19maidsonline.com.ba,2021-10-09T18:32:30+00:00,URL
americancovid-19.edu.ws,2021-10-09T18:30:03+00:00,URL
polizzacovid-19.edu.ws,2021-10-09T18:14:49+00:00,URL
phongchongcovid19.shop,2021-10-09T18:12:45+00:00,URL
covid19-gateway.cs.ucl.ac.uk,2021-10-09T18:10:59+00:00,URL
followcoronavirus.com.ba,2021-10-09T18:10:24+00:00,URL
treatwellationsdevdiscovid19-wikipedia.sa-api.2018.brasil.athena.bitdefender.net,2021-10-09T18:05:16+00:00,URL
covid19local.life,2021-10-09T17:56:22+00:00,URL
covidsenseorg.clipper-nonprod.deloitte.nl,2021-10-09T17:55:54+00:00,URL
web1dyson-stopcovid19.com.ru,2021-10-09T17:46:03+00:00,URL
hc1covid19webdyson.com.ru,2021-10-09T17:41:25+00:00,URL
aboutcovid-19.org.ws,2021-10-09T17:40:09+00:00,URL
heropasscovid19.com.ba,2021-10-09T17:30:55+00:00,URL
protection-plexiglass-coronavirus.edu.ws,2021-10-09T17:24:22+00:00,URL
cpam45coronavirus.com.ws,2021-10-09T16:57:42+00:00,URL
athenanitreatwellationsdevdiscovid19dev.sa-api.brasil.athenawebdisk.treatwellationsdevdiscovid19dev.sa-api.brasil.athenathentreatwellationsdevdiscovid19dev.sa-api.brasil.athena.bitdefender.net,2021-10-09T16:57:32+00:00,URL
coronavirus-alpha-banner.cofiles.webmail.etu.spring.webexthoutout.chips.wixpress.com,2021-10-09T16:41:03+00:00,URL
