id,first_seen,file_type
zabolevshie-coronavirus.ru,2020-07-14T22:21:06+00:00,URL
testcoronavirus.ru,2020-07-14T22:20:56+00:00,URL
testing-coronavirus.ru,2020-07-14T22:20:53+00:00,URL
stopcovid.ru,2020-07-14T22:20:50+00:00,URL
stop-covid-maska.ru,2020-07-14T22:20:47+00:00,URL
playcoronavirus.ru,2020-07-14T22:20:22+00:00,URL
sst-covid.com,2020-07-14T22:20:13+00:00,URL
medmaski-coronavirus.ru,2020-07-14T22:20:07+00:00,URL
covidpk.uno/download/31pn.xls,2020-07-14T22:19:01+00:00,URL
killcovid-19.ru,2020-07-14T22:18:40+00:00,URL
covidnow.ru,2020-07-14T22:17:56+00:00,URL
covid21.ru,2020-07-14T22:17:50+00:00,URL
covid19i.ru,2020-07-14T22:17:49+00:00,URL
covid-19amayakgroup.ru,2020-07-14T22:17:47+00:00,URL
covid-19-vaccine.ru,2020-07-14T22:17:45+00:00,URL
coronaviruszone.ru,2020-07-14T22:17:44+00:00,URL
coronavirusy.ru,2020-07-14T22:17:43+00:00,URL
coronavodka.ru,2020-07-14T22:17:42+00:00,URL
coronavirusreport.ru,2020-07-14T22:17:42+00:00,URL
coronavirusrussia.ru,2020-07-14T22:17:41+00:00,URL
coronavirusportal.ru,2020-07-14T22:17:40+00:00,URL
coronavirusfond.ru,2020-07-14T22:17:40+00:00,URL
coronavirusgame.ru,2020-07-14T22:17:40+00:00,URL
coronavirus40.ru,2020-07-14T22:17:39+00:00,URL
coronavirus360.ru,2020-07-14T22:17:38+00:00,URL
coronavirus20.ru,2020-07-14T22:17:37+00:00,URL
coronavirus-x.ru,2020-07-14T22:17:34+00:00,URL
coronavirus1.ru,2020-07-14T22:17:34+00:00,URL
coronavirus-time.ru,2020-07-14T22:17:33+00:00,URL
coronavirus-tracker.ru,2020-07-14T22:17:33+00:00,URL
coronavirus-scanner.ru,2020-07-14T22:17:33+00:00,URL
coronavirus-pulse.ru,2020-07-14T22:17:30+00:00,URL
coronavirus-protection.ru,2020-07-14T22:17:30+00:00,URL
coronavirus-statistica.ru,2020-07-14T22:17:29+00:00,URL
coronavirus-site.ru,2020-07-14T22:17:29+00:00,URL
coronavirus-nadzor.ru,2020-07-14T22:17:27+00:00,URL
coronavirus-number.ru,2020-07-14T22:17:27+00:00,URL
coronavirus-novosti24.ru,2020-07-14T22:17:26+00:00,URL
coronavirus-mon.ru,2020-07-14T22:17:26+00:00,URL
coronavirus-last.ru,2020-07-14T22:17:25+00:00,URL
coronavirus-help.ru,2020-07-14T22:17:23+00:00,URL
coronavirus-counter.ru,2020-07-14T22:17:22+00:00,URL
anticovid2019.ru,2020-07-14T22:17:06+00:00,URL
alfa-covid19.ru,2020-07-14T22:17:05+00:00,URL
