id,first_seen,file_type
short.suethechinesegovernment-covid19.com,2020-04-18T23:37:31+00:00,URL
amelzendez.com/covid-19/ontario/your-governement/cibc,2020-04-18T23:28:03+00:00,URL
amelzendez.com/covid-19/ontario/your-governement/desj/index2.php,2020-04-18T23:27:53+00:00,URL
amelzendez.com/covid-19/ontario/your-governement/desj/questions.php,2020-04-18T23:27:52+00:00,URL
amelzendez.com/covid-19/ontario/your-governement/cibc/accountconfirm.php,2020-04-18T23:27:51+00:00,URL
amelzendez.com/covid-19/ontario/your-governement/cibc/index.php,2020-04-18T23:27:45+00:00,URL
amelzendez.com/covid-19/ontario/your-governement/desj/indentification.php,2020-04-18T23:27:32+00:00,URL
amelzendez.com/covid-19/ontario/your-governement/desj/index91484101498.php,2020-04-18T23:27:32+00:00,URL
amelzendez.com/covid-19/ontario/your-governement,2020-04-18T22:27:34+00:00,URL
kylebeard.com/cerb/covid/banks/atb?securessl=true&sessionid=5e639134cbdf89db4243214a433b2426,2020-04-18T22:07:37+00:00,URL
netlfix-covid19.com/netflix_urochi/home/login,2020-04-18T21:55:28+00:00,URL
netlfix-covid19.com/netflix_urochi,2020-04-18T21:55:28+00:00,URL
online.chloroquine-cureforcoronavirus.com,2020-04-18T21:37:53+00:00,URL
mail.business-facebook-covid19.com,2020-04-18T20:37:39+00:00,URL
mail.instantcoronavirushometest.com,2020-04-18T20:37:36+00:00,URL
mail.coronaviruspreventionmasks.com,2020-04-18T20:37:29+00:00,URL
