id,first_seen,file_type
nhslastcheck-covidpassapp.com,2021-09-24T03:23:34+00:00,URL
covidharsh.com,2021-09-24T03:21:39+00:00,URL
formapply-online.com/conditions/coronavirus-covid-19/coronavirus-vaccination/book-coronavirus-vaccination,2021-09-24T03:20:57+00:00,URL
formapply-online.com/conditions/coronavirus-covid-19/coronavirus-vaccination/book-coronavirus-vaccination,2021-09-24T03:20:57+00:00,URL
covid-pass963.com/nhs,2021-09-24T03:19:45+00:00,URL
covid-application-pass.com/nhs/nhs_assetz/jss,2021-09-24T03:16:08+00:00,URL
nhs.covid-pass967.com/securedchannel/assets,2021-09-24T03:15:40+00:00,URL
nhs.covid-pass968.com/securedchannel,2021-09-24T03:15:37+00:00,URL
covid-pass968.com/nhs/securedchannel,2021-09-24T03:15:36+00:00,URL
covid-pass966.com/nhs/securedchannel,2021-09-24T03:15:34+00:00,URL
covidfinancialaids.weebly.com,2021-09-24T00:31:58+00:00,URL
