id,first_seen,file_type
panafricanwomencovid19.org/download/covid-19-and-womens-human-rights-guidance,2020-05-11T11:56:24+00:00,URL
pipa.ps/files/2020/covid19_tourism%20policy%20responses_march%202020_oecd.pdf,2020-05-11T11:40:27+00:00,URL
floridahealthcovid19.govsearch.trackyourpackagetab1.com,2020-05-11T10:02:38+00:00,URL
innovaccerhealthtech-dot-yamm-track.appspot.com/redirect?ukey=1xtnledraaycnhlbudndcxbgcwhmf4sfjwa7fygdp3qg-192628960&amp;key=yammid-79185645&amp;link=https%3a%2f%2fwww.google.com%2furl%3fq%3dhttps%3a%2f%2finnovaccer.com%2fmedia%2fsession-presentation%2fcovid-optimism.pdf%2f%3fredirect%253dfalse%26sa%3dd%26source%3dhangouts%26ust%3d1588361803630000%26usg%3dafqjcnh_xkivcluiznupytoo3wgqazulrg,2020-05-11T10:00:52+00:00,URL
bci-personas-chile-cl.ga/www.bci.cl/personas/nuevo/bci/covid19/5qzx08463d/72boq_persona/login_jatc/index/loginiytu,2020-05-11T09:57:33+00:00,URL
complianceprime.com/details/562/covid-19-payroll,2020-05-11T09:53:59+00:00,URL
tarjeta-bci-chile.cf/www.bci.cl/personas/nuevo/bci/covid19/y7duanhcj8/j406t_persona/login_i6g9/index/logintj7c,2020-05-11T09:41:49+00:00,URL
kootenayrafting.ca/deposlt/covid-19,2020-05-11T09:33:54+00:00,URL
ungexau.com/global/ar/%20covid1.0bykillakam/canada/directing/www.bmo.com/cgi-bin/netbnx/bmomobilebanking.html,2020-05-11T09:19:24+00:00,URL
pruebascoronavirus.mx,2020-05-11T08:57:57+00:00,URL
genesiscare.com/au/covid-19,2020-05-11T08:57:37+00:00,URL
complianceprime.com/details/552/form-i-9-coronavirus-alert,2020-05-11T08:52:10+00:00,URL
thenerdynurse.com/covid-19-nurse-discounts-and-freebies?utm_source=email&utm_medium=convert-kit&utm_campaign=rss&ck_subscriber_id=819612641,2020-05-11T08:41:16+00:00,URL
ilreporter.it/sezioni/cronaca-e-politica/autocertificazione-spostamenti-4-maggio-fase-2-nuovo-modulo-ultima-versione-covid-coronavirus,2020-05-11T08:40:09+00:00,URL
ilreporter.it/sezioni/cronaca-e-politica/autocertificazione-spostamenti-4-maggio-fase-2-nuovo-modulo-ultima-versione-covid-coronavirus,2020-05-11T08:40:09+00:00,URL
coronavirusultimahora.com,2020-03-31T22:09:28+00:00,URL
