id,first_seen,file_type
cdn-109.anonfiles.com/n1a51axao1/db28c328-1600732286/covid.zip,2020-09-21T23:54:24+00:00,URL
cdn-33.anonfiles.com/n1a51axao1/1b1a1ae4-1600732733/covid.zip,2020-09-21T23:53:12+00:00,URL
cdn-34.anonfiles.com/n1a51axao1/b910a077-1600731077/covid.zip,2020-09-21T23:38:38+00:00,URL
cdn-31.anonfiles.com/n1a51axao1/82ab2f0a-1600731105/covid.zip,2020-09-21T23:34:49+00:00,URL
cdn-114.anonfiles.com/n1a51axao1/15cfa006-1600731607/covid.zip,2020-09-21T23:33:36+00:00,URL
cdn-111.anonfiles.com/n1a51axao1/e7dae871-1600731475/covid.zip,2020-09-21T23:30:36+00:00,URL
heraclitusoncovid19.com/wp-content/uploads/2020/08/covipendium-aug25.pdf,2020-09-21T23:01:39+00:00,URL
tdportfolio.com/covid,2020-09-21T22:58:06+00:00,URL
tdportfolio.com/covid/181.174.28.2141257/sucursalpersonas.transaccionesbancolombia.com/mua/index.html,2020-09-21T22:58:05+00:00,URL
cdn-119.anonfiles.com/n1a51axao1/bf31221e-1600725567/covid.zip,2020-09-21T22:51:24+00:00,URL
cdn-114.anonfiles.com/n1a51axao1/76acb9f2-1600727688/covid.zip,2020-09-21T22:45:44+00:00,URL
cdn-108.anonfiles.com/n1a51axao1/ddc4e544-1600727904/covid.zip,2020-09-21T22:40:12+00:00,URL
cdn-115.anonfiles.com/n1a51axao1/d16150fd-1600726990/covid.zip,2020-09-21T22:39:38+00:00,URL
cdn-115.anonfiles.com/n1a51axao1/238716e2-1600727245/covid.zip,2020-09-21T22:19:55+00:00,URL
santandler-personas-cl.coronaviruscareercoach.com/1600705971/index.asp,2020-09-21T22:16:04+00:00,URL
cdn-121.anonfiles.com/n1a51axao1/418ddb72-1600689240/covid.zip,2020-09-21T22:13:42+00:00,URL
cdn-124.anonfiles.com/n1a51axao1/122f815a-1600726405/covid.zip,2020-09-21T22:05:46+00:00,URL
cdn-107.anonfiles.com/n1a51axao1/5c436033-1600726149/covid.zip,2020-09-21T22:00:55+00:00,URL
cdn-35.anonfiles.com/n1a51axao1/d4002b30-1600725274/covid.zip,2020-09-21T21:57:12+00:00,URL
ozcareer.com.au/covid/162.144.213.656600/sucursalpersonas.transaccionesbancolombia.com/mua/index.html,2020-09-21T21:48:06+00:00,URL
cdn-107.anonfiles.com/b1e0nfwbo2/d873edf1-1600711699/covid.zip,2020-09-21T21:39:49+00:00,URL
cdn-34.anonfiles.com/n1a51axao1/03defd3b-1600724342/covid.zip,2020-09-21T21:33:44+00:00,URL
cdn-109.anonfiles.com/n1a51axao1/c448fb8b-1600723915/covid.zip,2020-09-21T21:33:36+00:00,URL
cdn-103.anonfiles.com/n1a51axao1/e6d4af76-1600723872/covid.zip,2020-09-21T21:25:17+00:00,URL
cdn-31.anonfiles.com/n1a51axao1/273bc917-1600723438/covid.zip,2020-09-21T21:17:44+00:00,URL
cdn-33.anonfiles.com/n1a51axao1/f3cc3f9d-1600723034/covid.zip,2020-09-21T21:09:45+00:00,URL
cdn.discordapp.com/attachments/711957050346962954/757617764658839562/covid.exe,2020-09-21T21:07:50+00:00,URL
cdn-34.anonfiles.com/n1a51axao1/50dce278-1600722793/covid.zip,2020-09-21T21:05:45+00:00,URL
covidofusau.webcindario.com/run/index.html,2020-09-21T20:44:02+00:00,URL
cdn-113.anonfiles.com/n1a51axao1/462303d3-1600721192/covid.zip,2020-09-21T20:40:48+00:00,URL
cdn-106.anonfiles.com/b1e0nfwbo2/c9b606d1-1600667921/covid.zip,2020-09-21T20:34:36+00:00,URL
cdn.discordapp.com/attachments/746888924802056282/757699582938579122/covid.exe,2020-09-21T20:28:36+00:00,URL
cdn-32.anonfiles.com/n1a51axao1/4028a6b2-1600720276/covid.zip,2020-09-21T20:25:12+00:00,URL
cdn-32.anonfiles.com/n1a51axao1/080e0862-1600711682/covid.zip,2020-09-21T20:23:48+00:00,URL
cdn-34.anonfiles.com/n1a51axao1/d340329c-1600716670/covid.zip,2020-09-21T20:22:25+00:00,URL
cdn-141.anonfiles.com/n1a51axao1/60acc68f-1600716343/covid.zip,2020-09-21T20:22:23+00:00,URL
cdn.discordapp.com/attachments/690623971711909979/757696416939245638/covid.exe,2020-09-21T20:15:44+00:00,URL
cdn-141.anonfiles.com/b1e0nfwbo2/24eb5a16-1600540538/covid.zip,2020-09-21T20:00:44+00:00,URL
