id,first_seen,file_type
covid29india.org,2020-07-19T03:17:15+00:00,URL
covid1india.org,2020-07-19T03:17:14+00:00,URL
covidcoronavirus.ru,2020-07-19T03:17:01+00:00,URL
covidcoronavirus.ru,2020-07-19T03:17:01+00:00,URL
vaccinecovid-19.ru,2020-07-19T03:16:59+00:00,URL
amazon-aktualisieren-for-covid19.giize.com,2020-07-19T03:16:35+00:00,URL
normativacovid19.xyz,2020-07-19T03:16:16+00:00,URL
undermorecovid2020.com,2020-07-19T03:16:16+00:00,URL
webmail.coronavirusfreetest.com,2020-07-19T03:15:39+00:00,URL
cpcalendars.coronavirusfreetest.com,2020-07-19T03:15:32+00:00,URL
cremec-covid-19.com.br,2020-07-19T03:15:20+00:00,URL
