id,first_seen,file_type
milliyethabercovid19.com,2020-06-29T07:39:51+00:00,URL
covid-return.com,2020-06-29T07:36:31+00:00,URL
covid2019colpatria.com.co,2020-06-29T07:33:27+00:00,URL
covid19breakoutupdates.com,2020-06-29T07:30:34+00:00,URL
webmail.hmrc-refund-covid-19.com,2020-06-29T07:29:35+00:00,URL
devonccg.newsweaver.com/icfiles/2/75121/237566/629581/122105bb9b9ee376c3727bfb/covid-19---_27shielding_27-guidance-for-children-and-young-people.pdf,2020-06-29T07:28:25+00:00,URL
coronavirus123.com,2020-06-29T07:22:19+00:00,URL
atualizacaocovid19adesao.com,2020-06-29T07:22:06+00:00,URL
beliforcovid.com,2020-06-29T07:14:03+00:00,URL
opendocs.ids.ac.uk/opendocs/bitstream/handle/20.500.12413/15408/830_covid19_girls_and_women_ssa.pdf,2020-06-29T07:04:54+00:00,URL
amazon.co.jp.initiativescompany-news-covid19-20200316token4787f6f3e205921236.buzz/1,2020-06-29T05:32:37+00:00,URL
amazon.co.jp.initiativescompany-news-covid19-20200316token4787f6f3e205923534.buzz/1,2020-06-29T05:32:28+00:00,URL
covid19-news.xyz/wp-admin/images/nfx,2020-06-29T05:22:11+00:00,URL
taging.covid19py.com,2020-06-29T03:50:59+00:00,URL
uk-covid19.webredirect.org,2020-06-29T03:41:57+00:00,URL
