id,first_seen,file_type
smshoppie.com/covidapprove/attachment%20name%2020200408_2049.pdf.html,2020-12-10T10:13:00+00:00,URL
covid.tousensemble.app,2020-12-10T09:17:01+00:00,URL
covidence.ru,2020-12-10T09:16:10+00:00,URL
coronavirus-vakcina.ru,2020-12-10T09:16:10+00:00,URL
covid-19stop.ru,2020-12-10T09:16:10+00:00,URL
ecure.b04c.chase.auth.client.covid19.protection.id34.to,2020-12-10T09:16:09+00:00,URL
coronavirys.ru,2020-12-10T09:16:09+00:00,URL
covid19mm.kyeyounglin.com,2020-12-10T09:16:08+00:00,URL
no-covid-19.ru,2020-12-10T09:16:08+00:00,URL
minus-coronavirus.ru,2020-12-10T09:16:07+00:00,URL
coronavirusfaq.ru,2020-12-10T09:16:07+00:00,URL
covid19pandemidestek1000tlal.com,2020-12-10T09:15:23+00:00,URL
skyenginesfrance.com,2020-12-10T08:14:11+00:00,URL
mipapplication.ebay.in/covidapprove,2020-12-10T08:03:40+00:00,URL
