id,first_seen,file_type
buy-coronavirusmasks.com,2020-12-05T23:18:14+00:00,URL
covid19pdf.info,2020-12-05T23:18:09+00:00,URL
track.coronavirusworldupdatesmail.com/ci0/01000176341bcb8e-6e1d9fb6-88d8-4022-8d4d-1d73629a6e09-000000/p2ujtppesxf-uqxfw8jfh7oz716z5gdwquf5wohllrq=170,2020-12-05T22:28:09+00:00,URL
andaluciabeach.net/royal-air-maroc-assistance-covid-19.exe,2020-12-05T22:13:44+00:00,URL
nimbleurbia53.com/cber-acc.cra.covid19/interac-transfer/directing/www.atbonline.com,2020-12-05T21:32:48+00:00,URL
visionchb.com/ref/covid-19/cra/index.php,2020-12-05T21:30:59+00:00,URL
trendsvillemedia.net/covidsindob2020/cra/finance/bmo-mobile/complete.php,2020-12-05T21:24:40+00:00,URL
cheriansre.com/gov.canada.covid-19/security/directing/motusbank/index.html,2020-12-05T21:12:05+00:00,URL
nimbleurbia53.com/cber-acc.cra.covid19/interac-transfer/directing/www.cibc.mobi,2020-12-05T20:52:16+00:00,URL
kylebeard.com/cerb/covid/banks/atb?sessionid=3d5e639134cbdf89db42=,2020-12-05T20:47:50+00:00,URL
visionchb.com/ref/covid-19/cra/fr/index.php,2020-12-05T20:41:55+00:00,URL
