id,first_seen,file_type
covid-19roadmap.hypergrowthbook.com/cgi-sys/suspendedpage.cgi,2020-07-19T08:19:13+00:00,URL
coronavirus-medmaski.ru,2020-07-19T08:19:05+00:00,URL
covid-2019-dnr.ru,2020-07-19T08:19:05+00:00,URL
express-test-covid-2019.ru,2020-07-19T08:19:05+00:00,URL
covidshop.ru,2020-07-19T08:19:04+00:00,URL
covid2test.ru,2020-07-19T08:19:04+00:00,URL
covidstrah.ru,2020-07-19T08:19:03+00:00,URL
coronavirus-19-20.ru,2020-07-19T08:19:03+00:00,URL
covid19stop.ru,2020-07-19T08:19:03+00:00,URL
covidtest.ru,2020-07-19T08:19:02+00:00,URL
covid-spb.ru,2020-07-19T08:19:02+00:00,URL
coronavirusmoscow.ru,2020-07-19T08:19:02+00:00,URL
covid-19vaccine.ru,2020-07-19T08:19:01+00:00,URL
covid-19-tracker-282822.wm.r.appspot.com,2020-07-19T08:19:00+00:00,URL
cpcontacts.covid19tester.eu,2020-07-19T08:17:10+00:00,URL
covid19-hotline-management-pr-3.onrender.com,2020-07-19T08:16:37+00:00,URL
coronavirus-snt.yj.fr,2020-07-19T08:15:59+00:00,URL
mail.goa-covid-19.in,2020-07-19T08:15:55+00:00,URL
cpanel.coronaviruschile.com,2020-07-19T08:15:47+00:00,URL
coronavirusserviceusa.com,2020-07-19T08:15:46+00:00,URL
mail.covid19knowmore.com,2020-07-19T08:15:45+00:00,URL
autodiscover.coronavirusperu.net,2020-07-19T08:15:45+00:00,URL
cpanel.coronavirusperu.org,2020-07-19T08:15:44+00:00,URL
covid19-donation.000webhostapp.com/onedrive/sa2/just/premium.html,2020-07-19T08:15:17+00:00,URL
