id,first_seen,file_type
cdn.discordapp.com/attachments/757679491199008838/766585538152235048/covid19.zip,2020-10-16T11:44:44+00:00,URL
cdn-33.anonfiles.com/n1a51axao1/a6f96fea-1602809665/covid.zip,2020-10-16T11:41:18+00:00,URL
cdn.discordapp.com/attachments/701121637973622944/766548988257501184/covid.zip,2020-10-16T11:37:44+00:00,URL
cdn-110.anonfiles.com/b1e0nfwbo2/cce9319f-1602784941/covid.zip,2020-10-16T11:29:20+00:00,URL
server1.dosya.co/cgi-bin/azcl9.cgi/mqqjztvb56oqw65qas2eyrthnmua43jhntqzxptlfy/amoung%20us%20hack%20covid.rar,2020-10-16T11:27:11+00:00,URL
cdn-143.anonfiles.com/5aedlda3p0/cec888b7-1602770032/covid-19.zip,2020-10-16T11:26:11+00:00,URL
cdn-33.anonfiles.com/b1e0nfwbo2/52d833cb-1602773303/covid.zip,2020-10-16T10:21:58+00:00,URL
cdn-105.anonfiles.com/n1a51axao1/6598aa66-1602789626/covid.zip,2020-10-16T10:20:16+00:00,URL
attachments.netaddress.com/tpl/attachment/523bpdlej/covid%2019%20security%20update.pdf,2020-10-16T10:18:24+00:00,URL
cdn-108.anonfiles.com/1a9fq3d5pe/7313b605-1602840521/covid-19.zip,2020-10-16T10:06:04+00:00,URL
cdn-32.anonfiles.com/b1e0nfwbo2/8705bee0-1602771787/covid.zip,2020-10-16T10:03:11+00:00,URL
cdn.discordapp.com/attachments/664548718221197345/766337835384438784/covid19.zip,2020-10-16T09:57:07+00:00,URL
cdn.discordapp.com/attachments/765949162357129247/765959811279355935/covid.exe,2020-10-16T09:25:35+00:00,URL
cdn.discordapp.com/attachments/484415573774565378/766293778172084264/covid_1.zip,2020-10-16T08:22:01+00:00,URL
cdn.discordapp.com/attachments/732136960134479882/766572117000060928/covid_1.zip,2020-10-16T08:15:02+00:00,URL
cdn-32.anonfiles.com/b1e0nfwbo2/a557792d-1602789584/covid.zip,2020-10-16T08:11:40+00:00,URL
cdn-121.anonfiles.com/n1a51axao1/c283c334-1602817084/covid.zip,2020-10-16T08:02:52+00:00,URL
