id,first_seen,file_type
covid-19mask.ru,2020-07-18T03:20:36+00:00,URL
covid-19vaccines.ru,2020-07-18T03:20:35+00:00,URL
covid19mask.ru,2020-07-18T03:20:30+00:00,URL
coronaviruschile.com,2020-07-18T03:18:59+00:00,URL
coronavirusenperu.com,2020-07-18T03:18:54+00:00,URL
newsukh.coronavirusmovies.uno,2020-07-18T03:18:51+00:00,URL
secure001-covid19alertonline2.giize.com/sp?7365637572653030312d636f7669643139616c6572746f6e6c696e65322e6769697a652e636f6d-7365637572653030312d636f7669643139616c6572746f6e6c696e65322e6769697a652e636f6d-7365637572653030312d636f7669643139616c6572746f6e6c696e65322e6769697a652e636f6d7365637572653030312d636f7669643139616c6572746f6e6c696e65322e6769697a652e636f6d7365637572653030312d636f7669643139616c6572746f6e6c696e65322e6769697a652e636f6d=,2020-07-18T03:18:28+00:00,URL
cpcalendars.coronavirushelp.ru,2020-07-18T03:18:24+00:00,URL
covid19.hvideo.love,2020-07-18T03:18:12+00:00,URL
covid-20.ru,2020-07-18T03:18:00+00:00,URL
vakcinacoronavirus.ru,2020-07-18T03:17:45+00:00,URL
pubggift.19covidd.com,2020-07-18T03:16:40+00:00,URL
ya-coronavirus.ru,2020-07-18T03:16:34+00:00,URL
coronavirusenperu.org,2020-07-18T03:15:54+00:00,URL
googlecovid-19.ru,2020-07-18T03:15:53+00:00,URL
covid-2019-coronavirus.ru,2020-07-18T03:15:50+00:00,URL
covid-2019-coronavirus.ru,2020-07-18T03:15:50+00:00,URL
googlecoronavirus.ru,2020-07-18T03:15:50+00:00,URL
cpcalendars.covid19-test.ru,2020-07-18T03:15:50+00:00,URL
webdisk.covid19-test.ru,2020-07-18T03:15:50+00:00,URL
covid19.pcps.gmat.ovh,2020-07-18T03:15:33+00:00,URL
anti-covid-perm.ru,2020-07-18T03:15:27+00:00,URL
koronavirus-covid2019.ru,2020-07-18T03:15:18+00:00,URL
businessghana.com/site/news/general/216919/-coronavirus:-government-to-expand-isolation-centers,2020-07-18T00:58:19+00:00,URL
