id,first_seen,file_type
painel-covid-campinas.rj.r.appspot.com,2020-07-18T08:22:33+00:00,URL
covid-19testkit.xyz,2020-07-18T08:22:31+00:00,URL
covid-19-analytics.com,2020-07-18T08:22:23+00:00,URL
coronavirus-symptom-checker.co.za,2020-07-18T08:22:14+00:00,URL
coronavirus.simmonsco.cloud,2020-07-18T08:22:14+00:00,URL
covid19-kycform.deenztech.com,2020-07-18T08:22:14+00:00,URL
covid19tests.ru,2020-07-18T08:21:25+00:00,URL
amazon-covid19.giize.com,2020-07-18T08:20:34+00:00,URL
staging2.coronavirustestkit.co.uk,2020-07-18T08:20:30+00:00,URL
contrelecoronavirus.fr,2020-07-18T08:20:29+00:00,URL
autodiscover.coronavirusenelperu.com,2020-07-18T08:19:41+00:00,URL
mail.coronavirusnovosti.ru,2020-07-18T08:19:39+00:00,URL
coronavirus-new.ru,2020-07-18T08:19:20+00:00,URL
cpcalendars.coronavirusenelperu.com,2020-07-18T08:19:11+00:00,URL
cpcontacts.coronavirusenelperu.com,2020-07-18T08:19:10+00:00,URL
coronaviruz.ru,2020-07-18T08:19:05+00:00,URL
