id,first_seen,file_type
secure.b02c.chase.auth.client.covid19.protection.id34.to,2020-12-08T23:17:09+00:00,URL
secure04c.chase.auth.client.covid19.protection.id34.to,2020-12-08T23:17:09+00:00,URL
secure.b05c.chase.auth.client.covid19.protection.id34.to,2020-12-08T23:17:09+00:00,URL
secure02c.chase.auth.client.covid19.protection.id34.to,2020-12-08T23:17:08+00:00,URL
secure.b08c.chase.auth.client.covid19.protection.id34.to,2020-12-08T23:17:08+00:00,URL
secure.b03c.chase.auth.client.covid19.protection.id34.to,2020-12-08T23:17:08+00:00,URL
secure.b04c.chase.auth.client.covid19.protection.id34.to,2020-12-08T23:17:07+00:00,URL
covid-skins.ru,2020-12-08T23:17:06+00:00,URL
government.national-update.org/covid-19,2020-12-08T21:56:00+00:00,URL
government.national-update.org,2020-12-08T21:55:59+00:00,URL
cdn-108.anonfiles.com/b1e0nfwbo2/b4d1a80e-1607462239/covid.zip,2020-12-08T21:10:35+00:00,URL
