id,first_seen,file_type
nineled.com/n00covid/finish.php?&sessionid=,2020-06-02T15:38:10+00:00,URL
covid2020.su/cc/login.php?cmd=login_submit&id=cc8f7196c96c13f9dd32bcee70940133cc8f7196c96c13f9dd32bcee70940133&session=cc8f7196c96c13f9dd32bcee70940133cc8f7196c96c13f9dd32bcee70940133,2020-06-02T14:08:14+00:00,URL
covid2020.su/cc/login.php?cmd=login_submit&id=8d87746ec60bb11f26ca07ef77622f748d87746ec60bb11f26ca07ef77622f74&session=8d87746ec60bb11f26ca07ef77622f748d87746ec60bb11f26ca07ef77622f74,2020-06-02T14:07:33+00:00,URL
store1secure.covid19mascarillasymas.com/apple/dc6cbaf44f1bcfd?id=login&key=68f581f102ef0cad9581e51cf7dd7894&login&path=/signin?referrer,2020-06-02T13:47:35+00:00,URL
store1secure.covid19mascarillasymas.com/apple/dc6cbaf44f1bcfd,2020-06-02T13:47:33+00:00,URL
covid2020.su/cc/login.php?cmd=login_submit&id=de722c8232eadb757754d3a21a3c9a16de722c8232eadb757754d3a21a3c9a16&session=de722c8232eadb757754d3a21a3c9a16de722c8232eadb757754d3a21a3c9a16,2020-06-02T12:27:48+00:00,URL
covid2020.su/cc/login.php?cmd=3dlogin_submit&id=3d016f67c911f99401=,2020-06-02T12:27:43+00:00,URL
covid2020.su/cc/login.php?cmd=login_submit&id=30bc0d89765f4d10799990a817c424b730bc0d89765f4d10799990a817c424b7&session=30bc0d89765f4d10799990a817c424b730bc0d89765f4d10799990a817c424b7,2020-06-02T12:27:38+00:00,URL
covid2020.su/cc/login.php?cmd=login_submit&id=f81ac4c00661545563,2020-06-02T12:27:30+00:00,URL
iif.com/portals/0/files/databases/covid-19_responses.pdf,2020-06-02T12:17:39+00:00,URL
nineled.com/n00covid/finish.php,2020-06-02T12:17:14+00:00,URL
