id,first_seen,file_type
covid19.elevex.ca,2021-10-09T21:10:28+00:00,URL
covid19-japan.health-api.online,2021-10-09T20:57:53+00:00,URL
covid19.chatsubo.it,2021-10-09T20:55:59+00:00,URL
athenanel.globhost-treatwellationsdevdiscovid19.sa-api.brasil.athenal.host-treatwellationsdevdiscovid19.sa-api.brasil.athenathenhost-treatwellationsdevdiscovid19.sa-api.brasil.athena.bitdefender.net,2021-10-09T20:55:24+00:00,URL
covid19.m-w.fr,2021-10-09T20:45:40+00:00,URL
altempodelcoronavirus.edu.ws,2021-10-09T20:43:38+00:00,URL
athenanitreatwellationsdevdiscovid19.sa-api.blogbrasil.athenawebdisk.treatwellationsdevdiscovid19.sa-api.blogbrasil.athenathentreatwellationsdevdiscovid19.sa-api.blogbrasil.athena.bitdefender.net,2021-10-09T20:38:10+00:00,URL
ecuadorcoronavirus.com.ba,2021-10-09T20:34:13+00:00,URL
coronavirusjamaica.net.ws,2021-10-09T20:31:26+00:00,URL
coronavirus-bd.spb.ru,2021-10-09T20:30:46+00:00,URL
tavolarotondacovid19.1rnd.com,2021-10-09T20:30:23+00:00,URL
interscambiocovid19.aslroma5.it,2021-10-09T20:22:35+00:00,URL
remediescoronavirus.ws,2021-10-09T20:21:57+00:00,URL
covid19.u-diagnostlcs.com,2021-10-09T20:21:40+00:00,URL
attorneycovid19.org.ws,2021-10-09T20:18:46+00:00,URL
dyson-hkg-covid19.com.ru,2021-10-09T20:18:09+00:00,URL
tanggap-covid19-telkomsel.cf,2021-10-09T20:17:19+00:00,URL
covidsensedocker.clipper-nonprod.deloitte.nl,2021-10-09T20:16:39+00:00,URL
covid19.tforce.com,2021-10-09T20:09:38+00:00,URL
allo-covid19.com.ba,2021-10-09T20:07:46+00:00,URL
covid19-memory.com,2021-10-09T20:06:00+00:00,URL
my-covid19-shot.com.ru,2021-10-09T20:05:59+00:00,URL
coronavirus.v9kax8tsovbzr.com,2021-10-09T20:05:15+00:00,URL
charles-schwab-coronavirus-commercial-4.mp3quack.cc,2021-10-09T20:05:13+00:00,URL
coronavirus.eus.canary.notifications.skype.com,2021-10-09T20:04:10+00:00,URL
usagainstcoronavirus.spb.ru,2021-10-09T20:03:41+00:00,URL
baco.treatwellationsdevdiscovid19.cloud.sa-api.brasil.athena.bitdefender.net,2021-10-09T20:01:01+00:00,URL
