id,first_seen,file_type
cdn.discordapp.com/attachments/650785506455584818/761725688746606632/covid.zip,2020-10-02T23:24:37+00:00,URL
cdn-117.anonfiles.com/5aedlda3p0/22469aec-1601681271/covid-19.zip,2020-10-02T23:22:45+00:00,URL
cdn-34.anonfiles.com/5aedlda3p0/679e70e2-1601681037/covid-19.zip,2020-10-02T23:17:38+00:00,URL
server4.dosya.co/cgi-bin/azcl9.cgi/b4yzztxy4gpqknvhkw2ewdtfnj6it2v4fb7yk345iu/amoung_us_hack_covid.rar,2020-10-02T23:08:50+00:00,URL
cdn-113.anonfiles.com/n1a51axao1/94b90595-1601679352/covid.zip,2020-10-02T22:49:55+00:00,URL
cdn-31.anonfiles.com/n1a51axao1/5b0bf8e9-1601671910/covid.zip,2020-10-02T22:36:50+00:00,URL
cdn-32.anonfiles.com/b1e0nfwbo2/e9bc807b-1601677547/covid.zip,2020-10-02T22:20:44+00:00,URL
apps-amazn-update-date-covid19.theworkpc.com,2020-10-02T22:15:57+00:00,URL
cpcalendars.apps-amazn-update-date-covid19.theworkpc.com,2020-10-02T22:15:57+00:00,URL
cpcontacts.apps-amazn-update-date-covid19.theworkpc.com,2020-10-02T22:15:57+00:00,URL
covid-alert-map.com,2020-10-02T22:15:37+00:00,URL
cdn-120.anonfiles.com/5aedlda3p0/b427e5be-1601675631/covid-19.zip,2020-10-02T21:55:25+00:00,URL
cdn.discordapp.com/attachments/738880200825372743/756400861701472316/covid.zip,2020-10-02T21:32:44+00:00,URL
cdn-106.anonfiles.com/5aedlda3p0/1649fbae-1601673805/covid-19.zip,2020-10-02T21:27:38+00:00,URL
cdn-31.anonfiles.com/b1e0nfwbo2/d7ee63cd-1601673283/covid.zip,2020-10-02T21:09:49+00:00,URL
cdn-141.anonfiles.com/b1e0nfwbo2/08012971-1601670096/covid.zip,2020-10-02T20:23:46+00:00,URL
cdn.discordapp.com/attachments/761674643236978778/761683441678155776/covid.exe,2020-10-02T20:20:40+00:00,URL
cdn-32.anonfiles.com/5aedlda3p0/99ef2caf-1601669612/covid-19.zip,2020-10-02T20:05:36+00:00,URL
cdn.discordapp.com/attachments/709116496625795152/759503359916245042/covid.exe,2020-10-02T20:02:36+00:00,URL
