id,first_seen,file_type
elasexistem.files.wordpress.com/2020/06/relatc3b3rio-parcial-do-mepctrj-sobre-o-covid19-no-sistema-prisional-atualizado-21.06-final.pdf,2020-07-13T15:31:24+00:00,URL
sportnews.blogdady.com/coronavirus-soccer-membership-valencia-say-35-in-keeping-with-cent-of-staff-body-of-workers-take-a-look-at-certain,2020-07-13T13:25:23+00:00,URL
sportnews.blogdady.com/spring-sport-canceled-because-of-coronavirus,2020-07-13T13:19:36+00:00,URL
secure-your-account.amaz0n.com-covid19.algcargos.com,2020-07-13T13:16:29+00:00,URL
testcovid19online.ru,2020-07-13T13:16:16+00:00,URL
covid19nyc.us,2020-07-13T13:16:07+00:00,URL
cpcontacts.amazon-aktualisieren-for-covid19.giize.com,2020-07-13T13:15:42+00:00,URL
falavella.sharepoint.com/:x:/r/sites/rrhh/_layouts/15/doc.aspxfile=covid-19.xlsx&amp;action=default&amp;mobileredirect=true,2020-07-13T13:14:16+00:00,URL
todaslojasbrasileirascontra-covid19.ml/meusprodutos/prefetch.php?skullid=29302228,2020-07-13T12:14:31+00:00,URL
newsatw.com/facebook-spam-filter-reportedly-blocking-coronavirus-links/ad_1,2020-07-13T12:05:39+00:00,URL
