id,first_seen,file_type
coordination-spectacle-covid19.fr,2020-10-29T19:17:55+00:00,URL
1nfowebsapps.lim1t3dac.covidld20.maskolap.com,2020-10-29T19:17:54+00:00,URL
manage-secure.account.maintenance110.coronavirus19corona.com/login?chase_id=b492572c39e7787e12e64cc89&country=united%20states&iso=us,2020-10-29T19:08:10+00:00,URL
cdn-121.anonfiles.com/b1e0nfwbo2/7709037e-1603994702/covid.zip,2020-10-29T19:04:09+00:00,URL
cdn-32.anonfiles.com/b1e0nfwbo2/45354843-1603996922/covid.zip,2020-10-29T18:48:11+00:00,URL
cdn-31.anonfiles.com/b1e0nfwbo2/c5dfae0c-1603992541/covid.zip,2020-10-29T18:44:13+00:00,URL
cdn-32.anonfiles.com/b1e0nfwbo2/0a577fcf-1603992817/covid.zip,2020-10-29T18:26:51+00:00,URL
cdn-123.anonfiles.com/b1e0nfwbo2/f39e22a6-1603994904/covid.zip,2020-10-29T18:14:50+00:00,URL
cdn-123.anonfiles.com/b1e0nfwbo2/d832820a-1603918063/covid.zip,2020-10-29T18:03:41+00:00,URL
manage-secure.account.maintenance110.coronavirus19corona.com/?id=chase,2020-10-29T17:48:12+00:00,URL
manage-secure.account.maintenance110.coronavirus19corona.com/login?chase_id=6edaace7902a91fd93ce1789b&country=united%20states&iso=us,2020-10-29T17:48:09+00:00,URL
cdn-119.anonfiles.com/b1e0nfwbo2/24ad98d5-1603993579/covid.zip,2020-10-29T17:42:12+00:00,URL
inflationmatters.com/covid19inflation,2020-10-29T17:23:53+00:00,URL
bondpropertiesgh.com/covidapprove/attachment%20name%2020200408_2049.pdf.html,2020-10-29T17:12:47+00:00,URL
markazona.com/covidapprove/attachment%20name%2020200408_2049.pdf.html,2020-10-29T17:12:47+00:00,URL
mail.markazona.com/covidapprove/attachment%20name%2020200408_2049.pdf.html,2020-10-29T17:12:47+00:00,URL
mail.bondpropertiesgh.com/covidapprove/attachment%20name%2020200408_2049.pdf.html,2020-10-29T17:12:47+00:00,URL
cdn-32.anonfiles.com/b1e0nfwbo2/66690be1-1603989396/covid.zip,2020-10-29T16:40:20+00:00,URL
cdn-34.anonfiles.com/t9leo0h7pd/1d76d76d-1603988784/covid.zip,2020-10-29T16:24:09+00:00,URL
