id,first_seen,file_type
cdn-33.anonfiles.com/b1e0nfwbo2/db95106c-1603150340/covid.zip,2020-10-19T23:29:52+00:00,URL
cdn-117.anonfiles.com/1a9fq3d5pe/25ee2228-1603148606/covid-19.zip,2020-10-19T23:10:49+00:00,URL
lillycovid19testing.com,2020-10-19T22:15:20+00:00,URL
cdn-142.anonfiles.com/b1e0nfwbo2/0d9a5170-1603142588/covid.zip,2020-10-19T21:26:49+00:00,URL
cdn.discordapp.com/attachments/766804729123569684/767453439491833866/covid.zip,2020-10-19T21:16:38+00:00,URL
cdn-33.anonfiles.com/b1e0nfwbo2/6f8d5fd2-1603142596/covid.zip,2020-10-19T21:14:37+00:00,URL
cdn-102.anonfiles.com/b1e0nfwbo2/c38a76b5-1603137270/covid.zip,2020-10-19T21:11:41+00:00,URL
cdn-33.anonfiles.com/b1e0nfwbo2/a8edf1e1-1603142210/covid.zip,2020-10-19T21:10:12+00:00,URL
cdn-112.anonfiles.com/b1e0nfwbo2/d1f0e11e-1603140151/covid.zip,2020-10-19T20:36:41+00:00,URL
cdn-125.anonfiles.com/b1e0nfwbo2/e97fec48-1603138496/covid.zip,2020-10-19T20:09:51+00:00,URL
