id,first_seen,file_type
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/css/css/js/css/css/css/css/css/unimelb.txt,2020-06-17T00:48:26+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/css/css/js/css/css/css/css/css/css/r3zult/index.txt,2020-06-17T00:48:26+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/ip1.txt,2020-06-17T00:48:25+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/css/css/pp.txt,2020-06-17T00:48:14+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/r3zult/assets/logs/info.txt,2020-06-17T00:48:10+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/css/rz/index.txt,2020-06-17T00:48:06+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/paypal.html,2020-06-17T00:48:02+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/w.txt,2020-06-17T00:47:50+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/apple.txt,2020-06-17T00:47:36+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/uadmin150318/adm.php,2020-06-17T00:47:30+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/newfile.txt,2020-06-17T00:40:39+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/js/js/css/css/css/css/css/banks.txt,2020-06-17T00:40:38+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/logs/gmail_full_details.txt,2020-06-17T00:40:38+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/css/css/css/css/js/css/css/e3hijuqm/index.php,2020-06-17T00:40:33+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/css/css/js/css/css/css/css/css/css/out.txt,2020-06-17T00:40:31+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/css/css/js/css/css/css/css/css/js/js/css/css/css/css/count.txt,2020-06-17T00:40:02+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/vizitatori.txt,2020-06-17T00:39:17+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/css/js,2020-06-17T00:39:11+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/css/css/css/css/js/css/css/banks.txt,2020-06-17T00:39:10+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/css/css/js/css/css/css/css/css/send.php,2020-06-17T00:39:04+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/ehtgdfh4w3.txt,2020-06-17T00:39:01+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/r3zult/resultat.txt,2020-06-17T00:38:58+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/cc.txt,2020-06-17T00:38:58+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/css/css/css/css/js/css/css/wu.txt,2020-06-17T00:38:45+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/log2.txt,2020-06-17T00:38:28+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/admin.php,2020-06-17T00:38:07+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/rzlt.php,2020-06-17T00:38:04+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/css/css/css/css/js/css/resulte,2020-06-17T00:37:58+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/css/css/js/css/css/css/css/css/wu.txt,2020-06-17T00:37:51+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/css/css/css/css/js/css/css/error.txt,2020-06-17T00:37:45+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/css/css/js/css/css/css/css/css/js/js/css/css/css/text.txt,2020-06-17T00:37:38+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/css/css/css/css/css/css/css/js/js/css/css/js/js/css/office.php,2020-06-17T00:37:33+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/u2.txt,2020-06-17T00:37:32+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/log.txt,2020-06-17T00:37:30+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/css/logs/data.txt,2020-06-17T00:37:30+00:00,URL
covid19-support.aquintaessencia.com.br/online,2020-06-17T00:26:33+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/css/count.txt,2020-06-17T00:25:52+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/css/css/css/live/admin,2020-06-17T00:25:51+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/css/css/css/css/js/css/css/vue.txt,2020-06-17T00:25:51+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/css/css/css/css/js/css/css/files,2020-06-17T00:25:50+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/css/css/cc.txt,2020-06-17T00:25:46+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/css/css/css/rzlt.php,2020-06-17T00:25:45+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/css/css/css/none.txt,2020-06-17T00:25:42+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/css/css/css/css/assets/logs/logs/results.txt,2020-06-17T00:25:41+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/css/css/js/css/css/css/css/css/css/logins.txt,2020-06-17T00:25:41+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/visits.txt,2020-06-17T00:25:40+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/other.txt,2020-06-17T00:25:39+00:00,URL
ayurvedajeevan.in/adds/covid-19/invoice/toda/index.php/js/css/unew/adm.php,2020-06-17T00:25:36+00:00,URL
