id,first_seen,file_type
cdn-124.anonfiles.com/5aedlda3p0/881818a4-1602185479/covid-19.zip,2020-10-08T19:31:36+00:00,URL
cdn.discordapp.com/attachments/622123577679937546/763836697338183710/covid.exe,2020-10-08T19:18:44+00:00,URL
cdn-35.anonfiles.com/n1a51axao1/59e703e2-1602111370/covid.zip,2020-10-08T19:02:48+00:00,URL
cdn.discordapp.com/attachments/526522995217399815/763830696468676638/covid.zip,2020-10-08T18:45:37+00:00,URL
trt-covid.org,2020-10-08T18:22:03+00:00,URL
butphucvinh.com/covidapprove/attachment%20name%2020200408_2049.pdf.html,2020-10-08T18:20:23+00:00,URL
effataconsultoria.com.br/.covidapprove/banking/error_orange.svghttp:/effataconsultoria.com.br/.covidapprove/banking/nedbankexperience.svghttp:/effataconsultoria.com.br/.covidapprove/banking/login-fast.svghttp:/effataconsultoria.com.br/.covidapprove/banking/login-easy.svghttp:/effataconsultoria.com.br/.covidapprove/banking/login-secure.svghttp:/effataconsultoria.com.br/.covidapprove/banking/entrust_site_seal_ssl.pnghttp:/effataconsultoria.com.br/.covidapprove/banking/googleplay.svghttp:/effataconsultoria.com.br/.covidapprove/banking/appstorebadge.svghttp:/effataconsultoria.com.br/.covidapprove/assets/bootstrap.min.jshttps:/www.entrust.net/customer/profile.cfm?domain=secured.nedbank.co.za,2020-10-08T18:19:50+00:00,URL
cdn-111.anonfiles.com/bbv47acdp8/c3cadb34-1602180002/covid.zip,2020-10-08T17:51:45+00:00,URL
cdn-31.anonfiles.com/1a9fq3d5pe/49f9ea59-1602179429/covid-19.zip,2020-10-08T17:42:43+00:00,URL
cdn-107.anonfiles.com/5aedlda3p0/6028c339-1602174710/covid-19.zip,2020-10-08T16:32:37+00:00,URL
cdn-34.anonfiles.com/5aedlda3p0/82e8db4f-1601838276/covid-19.zip,2020-10-08T16:15:46+00:00,URL
