id,first_seen,file_type
flintcasino.site/covid/97.80.185.1085364/sucursalpersonas.transaccionesbancolombia.com/mua/index.html,2020-09-17T15:48:12+00:00,URL
flintcasino.site/covid/66.115.168.307066/sucursalpersonas.transaccionesbancolombia.com/mua,2020-09-17T15:48:10+00:00,URL
cdn-119.anonfiles.com/nfd3n0teoa/f0bad4f0-1600357208/covid-19.zip,2020-09-17T15:32:49+00:00,URL
tonuscocampestre.com/covid/69.60.234.241056/sucursalpersonas.transaccionesbancolombia.com/mua/index.html,2020-09-17T15:28:15+00:00,URL
cdn.discordapp.com/attachments/727173606152470588/755475718380453948/covid-19.zip,2020-09-17T14:48:49+00:00,URL
cdn.discordapp.com/attachments/752714554315767930/756156435590676571/covid-19_-_copy.zip,2020-09-17T14:47:53+00:00,URL
flintcasino.site/covid/186.183.167.1206780/sucursalpersonas.transaccionesbancolombia.com/mua/index.html,2020-09-17T14:29:04+00:00,URL
flintcasino.site/covid,2020-09-17T14:28:52+00:00,URL
cdn.discordapp.com/attachments/729339016004108339/756158176185024662/covid_2.exe,2020-09-17T14:25:44+00:00,URL
unbbr.sharepoint.com/sites/pesquisacientficaemgrandestemascovid-19turma15_t15/_api/v2.0/drives/b!1ccbz_0zmuq3zlyydrwyodze3g4qjttfmsrfjoc42a4cr-ewfwoarkwhwohwpbes/items/01f72sdrmvzu7dtnmkzvfk2oyyhpyxy3y7/versions/published/streams/content/streamcontent,2020-09-17T12:11:52+00:00,URL
