id,first_seen,file_type
attorneyforcoronavirus.edu.ws,2021-10-09T15:15:34+00:00,URL
coronavirusemergencypack.com.ws,2021-10-09T14:54:29+00:00,URL
athenanitreatwellationsdevdiscovid19.mx-sa-api.brasil.athenawebdisk.treatwellationsdevdiscovid19.mx-sa-api.brasil.athenathentreatwellationsdevdiscovid19.mx-sa-api.brasil.athena.bitdefender.net,2021-10-09T14:51:11+00:00,URL
coronavirus-summarised.naka.to,2021-10-09T14:36:51+00:00,URL
covid-19.rdpfd.com,2021-10-09T14:30:42+00:00,URL
ww16.covidpassport-apply.com/search?sub1=20211009-2008-016d-9e68-5eb6a3534007,2021-10-09T14:29:58+00:00,URL
fhir.dev.services.coronavirus-home-testing.service.gov.uk,2021-10-09T14:21:31+00:00,URL
infocovid19.tshakapesh.ca,2021-10-09T13:56:51+00:00,URL
isurvivedcovid19podcast.com.ws,2021-10-09T13:54:54+00:00,URL
fightbackcovid-19challenge.jaizbankplc.com,2021-10-09T13:54:44+00:00,URL
engima-dyson-apphc1covid19.com.ru,2021-10-09T12:58:36+00:00,URL
athenanitreatwellationsdevdiscovid19.sa-api.brasilweb.athena-edit.treatwellationsdevdiscovid19.sa-api.brasilweb.athenathentreatwellationsdevdiscovid19.sa-api.brasilweb.athena.bitdefender.net,2021-10-09T12:25:08+00:00,URL
covid19-api.accubits.com,2021-10-09T12:18:44+00:00,URL
cdn-128.anonfiles.com/p7ed92mbu2/3ab762a6-1633774622/covid18.exe,2021-10-09T12:17:38+00:00,URL
dyson-ops-covid-19-response.com.ru,2021-10-09T12:10:37+00:00,URL
coronavirusscreen.edu.ws,2021-10-09T12:04:31+00:00,URL
coronavirustestingnationwide.com.ru,2021-10-09T12:02:12+00:00,URL
