id,first_seen,file_type
viruscovid.ru,2020-06-28T14:48:55+00:00,URL
covid19iadeleriniz.com,2020-06-28T13:55:29+00:00,URL
coronavirus2day.com,2020-06-28T13:46:21+00:00,URL
renv.coronavideo3.tk,2020-06-28T13:44:40+00:00,URL
banking.covid19.hsbc.clientdocs.us,2020-06-28T13:33:30+00:00,URL
anticovid19-pharmacy.com,2020-06-28T13:23:00+00:00,URL
coronavirusinrealtime.com,2020-06-28T13:22:44+00:00,URL
coronavirussecrets.com,2020-06-28T13:22:27+00:00,URL
netflix.covidpromotion.com,2020-06-28T13:17:57+00:00,URL
bonus-covid19.online,2020-06-28T12:11:05+00:00,URL
