id,first_seen,file_type
lnfocovid19wkakxmcqouwrnxaw.polarzdx.com,2020-06-26T15:12:48+00:00,URL
3254covid19.email,2020-06-26T14:58:15+00:00,URL
verify.updates.account.paypal.com.3254covid19.email,2020-06-26T14:58:12+00:00,URL
covidreleitd.com,2020-06-26T14:57:58+00:00,URL
virus-covid.online,2020-06-26T14:57:20+00:00,URL
cpcontacts.amazoncovid-19.serveirc.com,2020-06-26T14:53:28+00:00,URL
webmail.prestation-canadienne-urgence-covid19.com,2020-06-26T14:53:07+00:00,URL
2020covid19-tcbasvuru-formu.com,2020-06-26T14:53:06+00:00,URL
ortal.auone.jp-verifykey.covid-191.com,2020-06-26T14:52:42+00:00,URL
1covid9-cerb.com,2020-06-26T14:52:40+00:00,URL
covid-19remint.com,2020-06-26T14:52:23+00:00,URL
cpcalendars.amazoncovid-19.serveirc.com,2020-06-26T14:51:53+00:00,URL
ns1.ns1.murray.beatcovid19together.com,2020-06-26T14:51:48+00:00,URL
mail.19covidcrafunds.com,2020-06-26T14:47:01+00:00,URL
cerb-covid.online,2020-06-26T14:46:21+00:00,URL
1craacerb-covidrelief.info,2020-06-26T14:45:19+00:00,URL
securecovid-19.noez.me,2020-06-26T14:38:26+00:00,URL
bcpzonasegurabeta.viabcp-covid19.xyz,2020-06-26T14:38:19+00:00,URL
webmail.1accountlogin-facebookcovid19petition.ga,2020-06-26T14:37:47+00:00,URL
1accountlogin-facebookcovid19petition.ga,2020-06-26T14:37:11+00:00,URL
webdisk.1accountlogin-facebookcovid19petition.ga,2020-06-26T14:37:10+00:00,URL
mail.1accountlogin-facebookcovid19petition.ga,2020-06-26T14:37:09+00:00,URL
cpanel.1accountlogin-facebookcovid19petition.ga,2020-06-26T14:37:08+00:00,URL
cpcalendars.1accountlogin-facebookcovid19petition.ga,2020-06-26T14:37:02+00:00,URL
cpanel.hmrc-refund-covid-19.com,2020-06-26T14:31:20+00:00,URL
cdc.gov.coronavirus.secure.portal.dog-office.online/auth/auth/login2.html,2020-06-26T14:31:06+00:00,URL
glofinance.com/continue-saved-app/covid-19/index.php,2020-06-26T14:31:02+00:00,URL
netflix-covid-19.com,2020-06-26T14:30:45+00:00,URL
ayudas-covid-19.gq,2020-06-26T14:30:40+00:00,URL
mail.viabcp-covid19.xyz,2020-06-26T14:30:30+00:00,URL
mail.staysafecovid19.xyz,2020-06-26T14:30:27+00:00,URL
webmail.decretocovid19.site,2020-06-26T14:30:21+00:00,URL
cpcalendars.approvedrefund-covid-19.com,2020-06-26T14:30:19+00:00,URL
cpcalendars.netflix-covid-19.com,2020-06-26T14:30:18+00:00,URL
cpanel.covid19tester.eu,2020-06-26T14:30:17+00:00,URL
covid-19.bdtime.news/directing,2020-06-26T14:30:17+00:00,URL
webmail.craemrcovid19.com,2020-06-26T14:27:23+00:00,URL
cpanel.craemrcovid19.com,2020-06-26T14:26:28+00:00,URL
cpcalendars.craemrcovid19.com,2020-06-26T14:26:28+00:00,URL
autodiscover.craemrcovid19.com,2020-06-26T14:26:21+00:00,URL
tore1secure.covid19mascarillasymas.com,2020-06-26T14:25:35+00:00,URL
kusutduniaperang-duniaamulaikust-akibatcovid19.com,2020-06-26T14:25:00+00:00,URL
autodiscover.gouv-subventioncovid19.com,2020-06-26T14:23:39+00:00,URL
cpanel.netlfix-covid19.com,2020-06-26T14:23:35+00:00,URL
cpanel.gouv-subventioncovid19.com,2020-06-26T14:23:32+00:00,URL
webdisk.netlfix-covid19.com,2020-06-26T14:23:30+00:00,URL
amqelendez.com/covid-19,2020-06-26T14:19:45+00:00,URL
covidbase.info,2020-06-26T14:17:45+00:00,URL
