id,first_seen,file_type
cpcontacts.hmrc-refund-covid19.com,2020-07-09T03:45:19+00:00,URL
cpanel.gov-ca-covid19.org,2020-07-09T03:45:11+00:00,URL
cpanel.prestation-canadienne-urgence-covid19.com,2020-07-09T03:44:25+00:00,URL
cpcontacts.prestation-canadienne-urgence-covid19.com,2020-07-09T03:44:22+00:00,URL
mail.news-cov19att.com,2020-07-09T03:44:20+00:00,URL
autodiscover.prestation-canadienne-urgence-covid19.com,2020-07-09T03:44:19+00:00,URL
covid-destek-aidatiadesi.co,2020-07-09T03:43:33+00:00,URL
mail.coronavirus24.ru,2020-07-09T03:42:50+00:00,URL
coronavirus365.ru,2020-07-09T03:42:34+00:00,URL
coronavirus-today.ru,2020-07-09T03:42:09+00:00,URL
secure001-covid19alertonline3.ooguy.com,2020-07-09T03:39:21+00:00,URL
coronaviruscovid-19.today,2020-07-09T03:38:50+00:00,URL
coronaviruscovid-19.today,2020-07-09T03:38:50+00:00,URL
themimu.info/sites/themimu.info/files/documents/integrated_guidance_protecting_economic_social_and_cultural_rights_and_covid-19.pdf,2020-07-09T03:38:28+00:00,URL
covid19-pandemidesteklerimiztrweb.com,2020-07-09T03:38:07+00:00,URL
covid19-pronetplus.yj.fr,2020-07-09T03:37:53+00:00,URL
covid19.me.uk,2020-07-09T03:37:05+00:00,URL
webdisk.stopcoronavirustoday.com,2020-07-09T03:33:37+00:00,URL
paypalcovid19.com,2020-07-09T03:32:43+00:00,URL
covidsurvivors.org.uk/wp-includes/js,2020-07-09T03:31:08+00:00,URL
covid19tester.eu,2020-07-09T03:28:11+00:00,URL
cpcontacts.coronavirusmessage.com,2020-07-09T03:19:49+00:00,URL
uber-sa-help.live,2020-07-09T01:20:55+00:00,URL
covid-19.netent.link,2020-07-09T00:29:24+00:00,URL
storage.googleapis.com/covid19dfagfdghsfgddcovid19fertgdfgfpackage2020covid19/65ghty657hj67546rty5454.html?email=,2020-07-09T00:27:56+00:00,URL
covid-19.netent.link/login.html,2020-07-09T00:27:16+00:00,URL
