id,first_seen,file_type
webdisk.business-resource-facebook-covid-19.com,2020-06-27T15:19:32+00:00,URL
cpanel.19covidcrafunds.com,2020-06-27T14:54:12+00:00,URL
transferenciasscotiabankchile-covid.cf,2020-06-27T14:48:25+00:00,URL
cpcontacts.alertacoronavirus.info,2020-06-27T14:47:48+00:00,URL
webdisk.approvedrefund-covid-19.com,2020-06-27T14:42:54+00:00,URL
autodiscover.approvedrefund-covid-19.com,2020-06-27T14:42:52+00:00,URL
whm.securitycovid19info.com,2020-06-27T14:42:51+00:00,URL
covideuso.club,2020-06-27T14:24:51+00:00,URL
webdisk.covid-19.xxx-wa.com,2020-06-27T14:22:29+00:00,URL
webmail.covid-19.xxx-wa.com,2020-06-27T14:22:28+00:00,URL
cpanel.covid-19.xxx-wa.com,2020-06-27T14:15:53+00:00,URL
webmail.covid19i-ch4ase.com,2020-06-27T14:15:38+00:00,URL
mail.covid19i-ch4ase.com,2020-06-27T14:15:37+00:00,URL
cpanel.covid19i-ch4ase.com,2020-06-27T14:15:35+00:00,URL
webdisk.covid19i-ch4ase.com,2020-06-27T14:15:34+00:00,URL
autodiscover.covid19i-ch4ase.com,2020-06-27T14:15:34+00:00,URL
webmail.id-covid19.com,2020-06-27T14:15:03+00:00,URL
mail.id-covid19.com,2020-06-27T14:15:02+00:00,URL
cpcalendars.id-covid19.com,2020-06-27T14:14:58+00:00,URL
cpcontacts.id-covid19.com,2020-06-27T14:14:53+00:00,URL
cpanel.id-covid19.com,2020-06-27T14:14:46+00:00,URL
raymondne.buzz/covid-19precautions/toda,2020-06-27T14:14:46+00:00,URL
webdisk.id-covid19.com,2020-06-27T14:14:42+00:00,URL
webmail.deteccion-covid-19.es,2020-06-27T13:56:43+00:00,URL
vzw-covidnopay.com,2020-06-27T13:50:45+00:00,URL
regpodcasts.com/ru53332/26313965-coronavirus-prevention-explainer-shareae-rtmd-akdj9169qaaa6rocaelrfwasannn34qa.exe,2020-06-27T13:29:39+00:00,URL
