id,first_seen,file_type
stock.covidcare.co.in/cgi/login.php?cmd=login_submit&id=85bee94cba7a1800af3d1cb044af67aa85bee94cba7a1800af3d1cb044af67aa&session=85bee94cba7a1800af3d1cb044af67aa85bee94cba7a1800af3d1cb044af67aa,2020-08-23T18:28:49+00:00,URL
stock.covidcare.co.in/cgi/login.php?cmd=login_submit&id=c058f25dc8c0bd8390158f110e210990c058f25dc8c0bd8390158f110e210990&session=c058f25dc8c0bd8390158f110e210990c058f25dc8c0bd8390158f110e210990,2020-08-23T18:28:46+00:00,URL
stock.covidcare.co.in/cgi/login.php?cmd=login_submit&id=4ab09a236acb9df2146556a9668324024ab09a236acb9df2146556a966832402&session=4ab09a236acb9df2146556a9668324024ab09a236acb9df2146556a966832402,2020-08-23T18:28:45+00:00,URL
covid19-teruggave.info,2020-08-23T18:19:15+00:00,URL
web-onlinetr-covid19tr.com/pandemi_basvurusu.apk,2020-08-23T18:17:21+00:00,URL
stock.covidcare.co.in,2020-08-23T17:38:53+00:00,URL
stock.covidcare.co.in/cgi/login.php?cmd=login_submit&id=54c33578b73aef7262f0cece842874e554c33578b73aef7262f0cece842874e5&session=54c33578b73aef7262f0cece842874e554c33578b73aef7262f0cece842874e5,2020-08-23T16:58:09+00:00,URL
stock.covidcare.co.in/cgi,2020-08-23T16:48:28+00:00,URL
stock.covidcare.co.in/cgi/login.php?cmd=login_submit&id=7ab1642ec5d598f46bd1082b506a6e827ab1642ec5d598f46bd1082b506a6e82&session=7ab1642ec5d598f46bd1082b506a6e827ab1642ec5d598f46bd1082b506a6e82,2020-08-23T16:48:23+00:00,URL
stock.covidcare.co.in/cgi/surf2.php,2020-08-23T16:48:08+00:00,URL
covid19.min-saude.pt/wp-content/uploads/2020/08/20200823_lab.referenciados.pdf,2020-08-23T16:37:14+00:00,URL
