id,first_seen,file_type
kpstone.org/covid-19/mic,2020-06-29T11:27:42+00:00,URL
anticoronavirus.site,2020-06-29T08:32:55+00:00,URL
covid-19-interac.covid-19-canada.com,2020-06-29T08:32:01+00:00,URL
pre-covid-banchile.nl/bancochile/nuevo/www.bancochile.cl/xoa3w2i8g1/6rg1m_persona/login_d1nl/index/loginszfw,2020-06-29T08:29:22+00:00,URL
mail.bell-covid19.com,2020-06-29T08:20:31+00:00,URL
mesdecombateaocovid-19.ml,2020-06-29T08:20:06+00:00,URL
ancovid-19.ru,2020-06-29T08:15:48+00:00,URL
coronavirus-masks.ru,2020-06-29T08:15:47+00:00,URL
netcovid19.ru,2020-06-29T08:15:47+00:00,URL
coronavirusint.com,2020-06-29T08:15:46+00:00,URL
promocionescuarentenacovid19.com/gax,2020-06-29T08:15:29+00:00,URL
