id,first_seen,file_type,package_name,appname
f27d9e1c668a4018a4b04413254ebb6b77ade095db9ade3adc293b33cd210b88,2021-03-26T10:23:34+00:00,APK,wocwvy.czyxoxmbauu.slsa,Covid19
d7bd94fd9f0e7730c0fbb0f718f61dc7f8fb10e3061c9f776c298ad435f6482e,2021-03-26T10:15:22+00:00,APK,wocwvy.czyxoxmbauu.slsa,Coronavírus - SUS
53583d89f63e14f47e6620ac8ef6585f104220eb3735ffe9e974531599441771,2021-03-26T10:04:40+00:00,APK,njrubljhdew.zkqncfm.cdjqppywpayaaciuwswzu,Corona Track
58bd1ce0165451d2042d024c83fb3120840586ec09746ff5ab5c2ff7eae58ab2,2021-03-26T09:55:53+00:00,APK,wocwvy.czyxoxmbauu.slsa,Covid19
eaff918598740f376f48aa2826ca1051a290575988fe0c1792687f9770734860,2021-03-26T09:51:32+00:00,APK,wocwvy.czyxoxmbauu.slsa,Covid19
c14048bb0fd87801ab918e7b5157acb16da6c4e4cc0080b10e6c5f3c097a7248,2021-03-26T09:51:31+00:00,APK,wocwvy.czyxoxmbauu.slsa,Covid19
47737818b8028864b01df77321ea5627de9ec5109ac10f35937be04dcc6aada8,2021-03-26T09:50:43+00:00,APK,wocwvy.czyxoxmbauu.slsa,Covid19
0dcaacc1428abd7b4e3db1fe3087ba04db548d174f82ead8b1ca200d02faa6ae,2021-03-26T09:42:08+00:00,APK,com.diagnosearch.rbcgcovid19study,rBCG Covid19 Study
7a4d2a39baddb3841c1510610280ca9f0696469c8ba588faa83f7d48412cb484,2021-03-26T09:40:51+00:00,APK,com.ygmdflerbfvl.tbistzkei,Corona
011fc8aced3f4c3934c23045280cb1bd2d107e737633e6dc06949535b7c4d4d4,2021-03-26T09:32:28+00:00,APK,com.xwrmnh.qoszdczhgyt,Corona
be384ed0648f2fcb2ebe3588153bac8665de273792cac223a06f8ff80e235ad7,2021-03-26T09:29:56+00:00,APK,zhokdmeybawawqtzkoueird.swpizjxfeuapss.cguswrbwqq,Covid19
5c99e830035575efc2075d1ab3458b3ce3373ee27c9c7384b9b1c74d35f8d883,2021-03-26T09:26:12+00:00,APK,pimniwgttytaiztgxszckjnliss.jtscbwzuaqb.hmtmnfpdtwglmempr,Covid19
