id,first_seen,file_type,package_name,appname
486b38fb54b1e0b938d98842cff5ac9cb0aa4bcb5d9b1c6a7b19b09ea3a011ab,2020-12-11T17:09:18+00:00,APK,DZ.Eagle.Master,Covid
545cc1e9bb2dfc28115b8893a812ddae8f7c4bf4c08953649930ca8abbf0ec11,2020-12-11T16:50:33+00:00,APK,DZ.Eagle.Master,Covid
63eebebb6bbfd3dbee8bd7f0537266b72360ecbae6d7e9fa86b202683d5e740b,2020-12-11T16:47:31+00:00,APK,DZ.Eagle.Master,Covid
92c507859c0eb13ba9c384bbd3ecd3511a6fc72269a0e2252529d3ef7e707c75,2020-12-11T16:45:19+00:00,APK,DZ.Eagle.Master,Covid
71b54e8421be7644dc08440587e6106052e202a18f12755257d84f9615dbea95,2020-12-11T16:39:15+00:00,APK,DZ.Eagle.Master,Covid
4084e456ac7fcd2b01f8a70705dd2a198d19b2c81b7ea036b126dbcbe7694dbb,2020-12-11T16:38:05+00:00,APK,DZ.Eagle.Master,Covid
58fdf5be5c9b26bb578cfb0b3fdc57dfb4a7aa8a3a4d8ad3a76f1b886d3b61fe,2020-12-11T16:36:56+00:00,APK,DZ.Eagle.Master,Covid
6478cd04ffad3b10a0111c417aa9e7932dc3144780ee052865008c72e830881f,2020-12-11T16:36:48+00:00,APK,DZ.Eagle.Master,Covid
d40a1afb2d96f94c83152b83b3f5d1260c51516ca6a1e30121790130c373c0c3,2020-12-11T16:19:55+00:00,APK,DZ.Eagle.Master,Covid
e3eb47afb054509cb63a8f905db42ed431f90049342e34b7efff55f1bdaf919b,2020-12-11T16:13:19+00:00,APK,DZ.Eagle.Master,Covid
87411e7a894761f8138c5ac32e9401438f42afd44d77a9a734592dcb915554a1,2020-12-11T16:06:33+00:00,APK,DZ.Eagle.Master,Covid
996bba842fd6e80292c58adf957b93c5c934190b6e51ff91717b37d35724b273,2020-12-11T16:04:04+00:00,APK,DZ.Eagle.Master,Covid
a77e5dad0d38a6efe3a8887f62db15d359580d459916f60e86cda66a28dc83dc,2020-12-11T16:00:43+00:00,APK,DZ.Eagle.Master,Covid
3617c34368561937e58fec6b61127406296be89ac613b8341fba6473777a90ca,2020-12-11T15:59:22+00:00,APK,DZ.Eagle.Master,Covid
de84a1b1897e9ffc9156c2a798fb5ad20839618cee8f488f535db131612374d2,2020-12-11T15:58:13+00:00,APK,DZ.Eagle.Master,Covid
65bbdf1645e33facdede9bbb434a3f1a9f1f2fd394835e916a682939a7ecbba0,2020-12-11T15:56:00+00:00,APK,DZ.Eagle.Master,Covid
ba61c37d40c69f248a7d30444eaddeeeb22dd3fec18cec63456ae0c56772e3b0,2020-12-11T15:55:50+00:00,APK,DZ.Eagle.Master,Covid
11aa7fb9079d95bf065d6e5086a3eeb21a7284d7c7571f9fef3cc959a0bf17fe,2020-12-11T15:52:07+00:00,APK,DZ.Eagle.Master,Covid
a6e4329c20f21b88c89674ab06c5f6c3f8fd83c17ff2f8c70ff93bf975d3ae5e,2020-12-11T15:47:29+00:00,APK,DZ.Eagle.Master,Covid
5569d581777b58fabb201d1bec47934dcff585d4e6f2ea4abd34380629c8f4f9,2020-12-11T15:44:05+00:00,APK,DZ.Eagle.Master,Covid
a434896e1f1a88ec2f70f9921b91ce27347fb7d5c03d60d59330f5d3eb8a283a,2020-12-11T15:40:55+00:00,APK,DZ.Eagle.Master,Covid
636a60b2083cb708689cc8bd23531c751d65102d87871ee59d2295497da9ae53,2020-12-11T15:35:29+00:00,APK,pfa3c7f2b.p7885830f.pf03bde11,Covid
