id,first_seen,file_type,package_name,appname
48916cedbd5f173d096502affabe079989fabeced9056def1e2c3661afd543fb,2020-12-13T17:55:52+00:00,APK,com.coronavirus.info,Coronavirus 2019-nCoV
754e2907971575a828836778a8e1f0eee3687f9cbba8ca4d523aa2ea4a7c00b2,2020-12-13T17:53:09+00:00,APK,com.coronavirus.info,Coronavirus 2019-nCoV
98cd820034bb738bb7bee6bdf78a32bc891de26a1024225f52ec68f90e93e3e0,2020-12-13T17:45:56+00:00,APK,com.coronavirus.info,Coronavirus 2019-nCoV
c305325abcec3b7843c93bb470074845bc027348d4ac6b87dc34c9da94f9a228,2020-12-13T17:43:08+00:00,APK,com.coronavirus.info,Coronavirus 2019-nCoV
c1adf500bb44b4b6873aff3cfd507c05c80b42d1ce16785d4905d7062a475d00,2020-12-13T17:15:16+00:00,APK,com.coronavirus.info,Coronavirus 2019-nCoV
fccab5e794aac046e7b651f61476b9686ee81c010c42a0531af5facb464bbeda,2020-12-13T16:55:08+00:00,APK,com.android.googleservices,Corona Updates
b862f92da21d32aee29465ba92dfef5c0b162f2c3892d078eb1757598a143e26,2020-12-13T16:45:41+00:00,APK,com.android.googleservices,Corona Updates
e63f9a2b18755949f58a9654e80c68c58973862b5efa2af5ebbf58f937102d7e,2020-12-13T16:43:38+00:00,APK,com.android.googleservices,Corona Updates
4293f51d382636f4507f0ab9686e66fddb24f8935a481c982078036c8b952d64,2020-12-13T16:42:40+00:00,APK,com.android.googleservices,Corona Updates
23263503bf32eefc30cc54e7d91c0b70f17426468e08807224631e553b7d2ee5,2020-12-13T16:39:18+00:00,APK,com.android.googleservices,Corona Updates
497b6f29371d9cb9241013acbc103efca88f7512a2f6d51852893f8bc5640334,2020-12-13T16:36:51+00:00,APK,com.android.googleservices,Corona Updates
682228ddccc033fc20c0e48d9e2830ca564bfe70a4b78936da642a223fb9fa91,2020-12-13T16:36:50+00:00,APK,com.android.googleservices,Corona Updates
f6ec67e9f938ecdb5cc2e9bf4a1983c90e4b59520988c3b6704c4e09a1b06a29,2020-12-13T16:36:25+00:00,APK,com.android.googleservices,Corona Updates
ca61fd23bff11540b1ca0cf7592680440a4b78caa183ecf65bff28a3f0e248f0,2020-12-13T16:34:48+00:00,APK,com.android.googleservices,Corona Updates
e5a88174889cf6e28d322bf9fc86c895ab79cf8dff742680047f84b172cca59f,2020-12-13T16:34:33+00:00,APK,com.android.googleservices,Corona Updates
e0b939c45e6b55d4c1bd5f3ce37fd63e377f9d842fc1c73699fc6960d5457a8f,2020-12-13T16:25:52+00:00,APK,com.android.googleservices,Corona Updates
a6bb93390e7b148dc9613cc3b49bd8555bd648956b5b6d98481d4ec90e0381d1,2020-12-13T16:23:17+00:00,APK,com.android.googleservices,Corona Updates
3c90600756675a0e1b4ea936cf168eefbd18ed55c2b0889d3e15b2a4eb94869e,2020-12-13T16:22:59+00:00,APK,com.android.googleservices,Corona Updates
b6f8b925d7171c6e2eaabadad4e3c8616f233b48fa8557959445a39ce62cc748,2020-12-13T16:18:04+00:00,APK,com.android.googleservices,Corona Updates
a6e2ca990ba8fa881617f72403d4e3ddf32edfc83e7583526d1696db357e7cd4,2020-12-13T16:15:30+00:00,APK,p4d236d9a.pc31b3236.pbeac78aa,Corona Updates
5754bb7433c68bbad5534785c010f7aeafc62cbe8f166e299a9a25eab3346bbc,2020-12-13T16:14:57+00:00,APK,com.android.googleservices,Corona Updates
f071b8a1de16f62868fed92849968d2f63bb067bfe4095588fa4c85661ec1b61,2020-12-13T16:03:25+00:00,APK,com.android.googleservices,Corona Updates
