id,first_seen,file_type,package_name,appname
57dd9f6afe0da38ef1b2c89d4738414254a7840c7dcc33c8f46c09a2ef71871e,2021-03-25T10:05:27+00:00,APK,wocwvy.czyxoxmbauu.slsa,Coronavírus - SUS
0cda7fc9bc0e56326fb6b46cd27ade59ce9e820a262f3b2451b92bb6c55014dd,2021-03-25T10:02:23+00:00,APK,com.facebook,Corona
e8d14ef80363867be0f8ecd1ba44f45eceea5561a2d5ecac81ba9ae001f0478b,2021-03-25T09:56:38+00:00,APK,wocwvy.czyxoxmbauu.slsa,Covid19
a18de56c7f57544c5ebbfcce6d79b9b1d44c637cfb1b0606904ad60a333dbcb4,2021-03-25T09:52:54+00:00,APK,com.facebook,Corona
e375f0ee0aae694bb702ef8badeadc2f27dbd8158b23b0fd3331f417f9e66001,2021-03-25T09:33:25+00:00,APK,com.xwrmnh.qoszdczhgyt,Corona
82d403a9228e8d25ed34c1572c8bb0a1a1d213c7b044729eb65906a0621f564f,2021-03-25T09:32:44+00:00,APK,com.ygmdflerbfvl.tbistzkei,Corona
01fc267ea843048d961a89914f10a7288a11a3f1149d43c280a2bb831b46b87a,2021-03-25T09:18:15+00:00,APK,wocwvy.czyxoxmbauu.slsa,Covid19
c294c1257b534c28ddc881c2ee074bd0779bff8d46d9228918a4bbfc1a9cc43d,2021-03-25T08:55:54+00:00,APK,wocwvy.czyxoxmbauu.slsa,Covid19
5a13b06bd96a2e093fad47bb930c94a0205d102457326b79cb0c7a4c7bba78ce,2021-03-25T08:55:37+00:00,APK,pimniwgttytaiztgxszckjnliss.jtscbwzuaqb.hmtmnfpdtwglmempr,Covid19
0cf9741384f2343f70b20bdbd79130862766af3de994e386b8d4e6039bd89e8f,2021-03-25T08:46:40+00:00,APK,wocwvy.czyxoxmbauu.slsa,Covid19
f097d6f14728c1c9034a9634e86ee90faa750b68b6ef35776e550311e3ea6647,2021-03-25T08:41:45+00:00,APK,chqfbap.gtdqcr.mxmbzs,COVID-19 DESTEK
ea43572a585bc89684eb52dda06e97a2e3fd3a0cfcf73937e2949b280d36b02f,2021-03-25T08:34:12+00:00,APK,wocwvy.czyxoxmbauu.slsa,Covid19
fae6e1c0ecb9d989d4beec53d5b4c9db7ab1faaac01cb915499f51b6aa4d95c5,2021-03-25T07:34:43+00:00,APK,chnpeh.blogspot.com,COVID-19 VPN
