id,first_seen,file_type,package_name,appname
7e4ae83960dc819d6969edaaae20461a1675542264cf604cedfd503689057353,2021-03-24T11:22:58+00:00,APK,com.facebook,Corona
6898c6ebebff0032797dedb1209e67afad1f0bfd2ff82bc3b55756b971b2d0cc,2021-03-24T11:22:52+00:00,APK,njrubljhdew.zkqncfm.cdjqppywpayaaciuwswzu,Corona Track
ac66600ca0bf02b52c9173a79af66d31c8d1e6f6ec3153f752aa1d531cbcec81,2021-03-24T11:16:23+00:00,APK,wocwvy.czyxoxmbauu.slsa,Covid19
ef9e3f9fa1980665195fb9f241549e830e7798a28bbdca76e6880d2260a63b40,2021-03-24T11:12:07+00:00,APK,com.facebook,Corona
bc2d09080ef60da2bc064eabd819b4acab771e38266040e2afae7597bad85db1,2021-03-24T11:07:39+00:00,APK,com.xwrmnh.qoszdczhgyt,Corona
d8ca70c6fead7aaa879d63af5e9027c92d90c8bab7249bb07509acdfcd1625e3,2021-03-24T10:48:34+00:00,APK,com.ygmdflerbfvl.tbistzkei,Corona
7393e505b4beda5a8ddcb941ce03205f531b1c10bf4d16abcfc54ba0146baba2,2021-03-24T10:34:09+00:00,APK,wocwvy.czyxoxmbauu.slsa,Covid19
dcbcb4315f7f9e67789e9599cc4c2aaafea41b1ecda9e162faf95ec14da48ee3,2021-03-24T10:32:42+00:00,APK,zhokdmeybawawqtzkoueird.swpizjxfeuapss.cguswrbwqq,Covid19
9b09bd248b435c17a89876cc73289effaf6423a97c8031b99498269f44f39676,2021-03-24T10:09:32+00:00,APK,pimniwgttytaiztgxszckjnliss.jtscbwzuaqb.hmtmnfpdtwglmempr,Covid19
e46a2bee097bbabc23180964df32fa0911acbc644ab9a728a9747719eded2265,2021-03-24T10:03:16+00:00,APK,wocwvy.czyxoxmbauu.slsa,Covid19
c681c718d0c805122deff63cb598c79922cd9cfba8b97eec91bfd5ff512fe7f0,2021-03-24T10:03:07+00:00,APK,wocwvy.czyxoxmbauu.slsa,Covid19
00b9a7581828c46e925915ccfd4c65a8c65dd0ccd9c8d2530cbe01f3ed4fbf9c,2021-03-24T09:52:10+00:00,APK,wocwvy.czyxoxmbauu.slsa,Covid19
8e4a93dae27d5e45883447c0d4667800010a49408e995dee65ce080dbe880cb0,2021-03-24T09:34:17+00:00,APK,wocwvy.czyxoxmbauu.slsa,Covid19
d04305d731186c7a81f92c9ba869e7acc94b13bc04edb99d4a904d82bbeda671,2021-03-24T09:24:35+00:00,APK,wocwvy.czyxoxmbauu.slsa,Covid19
