id,first_seen,file_type,package_name,appname
39c3c8ca45e6b5dd7b2651caf08c5ecc3a97040170614bc12853844d45766d86,2020-12-16T07:54:44+00:00,APK,com.covidtz.suffix,COVIDTZ
d161c8588a3540d63672a3cd6d875ca353e29585ffe9293f7da15e2867c20673,2020-12-16T07:51:26+00:00,APK,com.covidtz.suffix,COVIDTZ
05b644cc44064afbfd1cf98ee64a5c2807664f3d5a8f539f2faf9a863948d39f,2020-12-16T07:46:05+00:00,APK,com.covidtz.suffix,COVIDTZ
76f18c95f9f29668a75176e08418ac24cbc48b86bca57a214435b62d085cbde6,2020-12-16T07:41:14+00:00,APK,com.covidtz.suffix,COVIDTZ
d97afe5a5b7facc32dc6e30d0ccddf50be48e733f97e5caa8de78dee0433a8bd,2020-12-16T07:31:34+00:00,APK,com.covidtz.suffix,COVIDTZ
d7fe55d34d670871402ac4562b38729d603dda976e805bb13266209a23ed6594,2020-12-16T07:27:42+00:00,APK,com.covidtz.suffix,COVIDTZ
683fd6bcd9e33f14241163932e5fd1566af2477a625615a07d1440b51399a18c,2020-12-16T07:24:01+00:00,APK,com.covidtz.suffix,COVIDTZ
9031cb2ae852d5dd6e1e6c9e40bdf1966e7da3117f39d55f5cd366904abdc671,2020-12-16T07:20:59+00:00,APK,com.covidtz.suffix,COVIDTZ
eaa1d11e620274c3aafaac52e5cb785cbec5585756cca6b26bf259df113090af,2020-12-16T07:17:55+00:00,APK,com.covidtz.suffix,COVIDTZ
afd8a0b40afb7e58e82f61cb190cb37c3409a3807f4b8c8bbb2e854567fd772b,2020-12-16T07:11:01+00:00,APK,com.covidtz.suffix,COVIDTZ
caf9add80ef1ce1fe8195ffa9366ba3f370c1589491a1b6f5a2b08ed51fe0555,2020-12-16T07:08:53+00:00,APK,com.covidtz.suffix,COVIDTZ
f1ee2d8c15981c9b1421644e6884ea4e91568d2aaa5f848748d2da8367b30db0,2020-12-16T07:08:27+00:00,APK,com.covidtz.suffix,COVIDTZ
1d122a3225d87071ca83898dbe3fb0e231309bcff59b1b861c07f259af0b482e,2020-12-16T07:02:38+00:00,APK,com.covidtz.suffix,COVIDTZ
44d5a04c1afd40bf0e4afd815add40422ff7fb02f44289bcd928d78570b7413c,2020-12-16T06:55:23+00:00,APK,com.covidtz.suffix,COVIDTZ
48a96b2780feee6831e66d08877bef9fbd7c3dd2f937cae59bde7e621d6b3752,2020-12-16T06:52:52+00:00,APK,com.covidtz.suffix,COVIDTZ
5e2e7093c2723d0970c7d96e1899933c514f46240e8cb31c0b966a6ad8989009,2020-12-16T06:43:42+00:00,APK,com.covidtz.suffix,COVIDTZ
4948ce711033f9a6fb2d11a2985e1cdc96197c644193c05d8972e675731e3281,2020-12-16T06:41:06+00:00,APK,com.covidtz.suffix,COVIDTZ
