id,first_seen,file_type,package_name,appname
df8bbca60a7446f2a58f49f4c74ed3c697cff2cb4b516fe9bda118422e81d6bf,2020-06-10T17:43:51+00:00,APK,bf.gov.covid19.covid_sms_receiver,CORONA DISTRICT
20a6caf6c8271517a25f1a080664e28212d5c9aed3127a9350c26fd87abd17e7,2020-06-10T17:42:33+00:00,APK,bf.gov.covid19.coronaregions,CORONA REGION
c5118e561a9669fbd5e59d7cc3740e502116bf11b2ae1ef6756250f7a756072c,2020-06-10T17:37:15+00:00,APK,bf.gov.covid19.covid_sms_receiver,CORONA DISTRICT
244a6ab56033a81c81f55d121e0b91b284a23ba48ae1e64d3fae2180e1ef9c06,2020-06-10T17:36:23+00:00,APK,bf.gov.covid19.covid_sms_receiver,CORONA DISTRICT
53f48c3df4c4f867e07c1834e0c1b34af0de6b89f74a6422786507505d2f08b2,2020-06-10T17:34:41+00:00,APK,bf.gov.covid19.covid_sms_receiver,CORONA DISTRICT
0bd467da1c65d7905b11f9916b685f5e3ea018da592ce8e3b92c72d8cd6bec13,2020-06-10T17:29:36+00:00,APK,bf.gov.covid19.corona_corus,CORONA CORUS
ad2eb3b6fc19825a037f5bcd48be85c8e13a6d4ed62188f256a258492fcf8e2f,2020-06-10T17:10:03+00:00,APK,bf.gov.covid19.corona_corus,CORONA CORUS
f1ef21f552c7875f6ebb72df1a10162b3ffb700073eafc9b73172ecb24a8d4e0,2020-06-10T17:00:55+00:00,APK,bf.gov.covid19.corona_corus,CORONA CORUS
6c34c32ad67d50f75587a024dc9477d16144c20efb795ec01d7ca3cad073ea49,2020-06-10T16:48:19+00:00,APK,bf.gov.covid19.coronaregions,CORONA REGION
732d82035558807e8e21b1dfc30920947fba633bcf9d0b7cb9ac76db83bb1ef4,2020-06-10T16:19:12+00:00,APK,bf.gov.covid19.corona_corus,CORONA CORUS
2b731ff9560b9821eeb4b96693a3922eb705eafd64bc23944b7106812a1815da,2020-06-10T16:14:05+00:00,APK,bf.gov.covid19.corona_corus,CORONA CORUS
f28652839f835d1fa2e7cc26bd7432aa10c61489d4dc85a2dc3dc300a1e2519e,2020-06-10T16:11:23+00:00,APK,bf.gov.covid19.corona_corus,CORONA CORUS
