id,first_seen,file_type,package_name,appname
dcac0c79692ed53db3eb8978065fe8430ed301d2ff6e32dc6d43bcd84fdfc012,2021-02-05T08:59:32+00:00,APK,package.name.suffix,corona live 1.1
317e64ba0cd037f674b4bdac84e053c97aef4efbfc32444d884de364df476fb3,2021-02-05T08:56:08+00:00,APK,package.name.suffix,corona live 1.1
df4aacdfbe58d9ef92c661deff9965891db9456a6954dfc1f16699d51c3016c6,2021-02-05T08:47:34+00:00,APK,package.name.suffix,corona live 1.1
da78346c272f31816c0598bdf5d0635462cfaa70ac73b2959f30d9265dc77a0b,2021-02-05T08:45:32+00:00,APK,package.name.suffix,corona live 1.1
f1146de128edd242266e932186019af462b0ca10c0753194b84067a63a7dbf30,2021-02-05T08:28:00+00:00,APK,package.name.suffix,corona live 1.1
df25654f011b888108157e82b2e2ea353161262e4a6a32260b15670692878993,2021-02-05T08:26:40+00:00,APK,package.name.suffix,corona live 1.1
c0f4d3c6b5055d3499f73b3a74c247e87df87df224759363899d16047ed61e0a,2021-02-05T08:20:53+00:00,APK,package.name.suffix,corona live 1.1
9e7abcc53681afc35c38b69c1921e7c4a8f47cb5313338ea2ce1300b2b4a13b1,2021-02-05T08:15:52+00:00,APK,package.name.suffix,corona live 1.1
673870cd815f416f8c22b57be4df381d94ca84674a2293bde21d490f480df56a,2021-02-05T08:13:16+00:00,APK,package.name.suffix,corona live 1.1
b04b83124d6e4408a80e98f4a102b386b0b8a9de6dc58c7f2a235b4059562a84,2021-02-05T07:50:33+00:00,APK,package.name.suffix,corona live 1.1
395cc8e38f360b8fde81c747a28f67f1070abc1deec1ba1ea1968b7729a8140e,2021-02-05T07:41:51+00:00,APK,package.name.suffix,corona live 1.1
f057633caf1f6cf063c87a5906ecab9cffe9b8f7dfc1b1cf8982936cee8b0487,2021-02-05T07:20:38+00:00,APK,package.name.suffix,corona live 1.1
9c694133414367a86fb0e7f9e5e0c0e10021a7492205477a2fb4902396d7cb48,2021-02-05T07:17:06+00:00,APK,package.name.suffix,corona live 1.1
f0521271a9bc602197208df9d0c309f08d1138cd64c168c71a7880ceb928f948,2021-02-05T07:03:13+00:00,APK,package.name.suffix,corona live 1.1
dda8154db60e90e2900d7a88be4fd4437ef99e4740b6651e7206665e5320003d,2021-02-05T06:51:12+00:00,APK,package.name.suffix,corona live 1.1
ee144e260d4d974cb4b30e7a39444ba0d3295f62195eeabe1953c178fad6975a,2021-02-05T06:36:00+00:00,APK,package.name.suffix,corona live 1.1
ecbd07c237e831c9690d3d5a538c4826f774cc8ca6ce8910197327a6d93f49fe,2021-02-05T06:12:17+00:00,APK,package.name.suffix,corona live 1.1
dc091ead0f227a3b44b255c90ea0b18a7e00aace512e37615e626cb26cc87ab6,2021-02-05T05:54:59+00:00,APK,package.name.suffix,corona live 1.1
3c843e20f3ea37678afdd662aeae1a374745e493ca224b9c173161dcb1066717,2021-02-05T05:53:20+00:00,APK,package.name.suffix,corona live 1.1
f6e5ba5afbf1986cd5f76d99b87620005a2f87203d1a98f9073c2b6c826b08b4,2021-02-05T04:51:19+00:00,APK,package.name.suffix,corona live 1.1
32e175ecb0a7f2191e98b3eff53c7af7918ebbc74704cb376bf70a10e10ab9cc,2021-02-05T04:46:39+00:00,APK,package.name.suffix,corona live 1.1
f5d654589e3a11f245c954f8c41aa794b0fb87c172e3f13ba2267a7649af40e8,2021-02-05T04:40:06+00:00,APK,package.name.suffix,corona live 1.1
