id,first_seen,file_type,package_name,appname
15d998933e08153824e25168e1c656a499c01d4b8752bfe287cf5d8582416c6a,2021-01-31T03:53:33+00:00,APK,co.health.covid,AC19
ea48a97d0dece46f16a6bde12a7ace2895d94b943b1607543d0b16fbeddd2436,2021-01-31T03:45:49+00:00,APK,com.CORONAVIRUS.OUTBREAK,CORONAVIRUS
29c87c841421b63f1a9d070841b6f09e27fa1d700558fccc880f440e1c588dc5,2021-01-31T03:45:36+00:00,APK,co.health.covid,AC19
fb070e04646e5e8dd46e91d18eeafd1b7744163536a3f9fc74e1b72d6cb6f37f,2021-01-31T03:44:04+00:00,APK,co.health.covid,AC19
1ba5addd447e283b506272e26811b41c6d816a84c841e1ec650516939653872d,2021-01-31T03:43:53+00:00,APK,co.health.covid,AC19
2ed2a7ac45d01d2386469628e13bfdc8fa9673f5d1e4807c366a9865632c8328,2021-01-31T03:39:16+00:00,APK,com.CORONAVIRUS.OUTBREAK,CORONAVIRUS
29dfe58dfce84f91ec1697a94f1fa512b514ca84e8c0a283792203e8ea8909b1,2021-01-31T03:22:50+00:00,APK,co.health.covid,AC19
20bdfcb337223f6db703b5bcd2699f7313b2085fac54bd98a5feaa6199801a5c,2021-01-31T03:19:43+00:00,APK,co.health.covid,AC19
25de889f69aae69dce59e12910331563864a1559dd43c4db5fd4873d86ec8e2c,2021-01-31T03:07:56+00:00,APK,co.health.covid,AC19
50ec6d3de4fea7eebf41176b7634ae7c0fd1b5c5c9dbffce096e8de96732b0f1,2021-01-31T03:07:26+00:00,APK,co.health.covid,AC19
b2b43a7aa5cf12606df65c96173d8f9a2a34ee8e34964238964093ee24a5ac31,2021-01-31T03:07:04+00:00,APK,co.health.covid,AC19
316f81c1541273d526159f678d7bbddf1bfcc1385da1851280aa981b41eef257,2021-01-31T03:07:02+00:00,APK,co.health.covid,AC19
37433fb7dce1975a5f46401a4aef33a58a4cbb5fc5928df7300615c90833a805,2021-01-31T03:03:29+00:00,APK,co.health.covid,AC19
46ed2aa218005e4667a87187baddc4d95f02e45b59a463fb8273399706c93fbb,2021-01-31T03:03:19+00:00,APK,co.health.covid,AC19
e8c2dffff382267d6834ad9fce697c0ca49afe8d7ded96c6abc06a5ebbb20073,2021-01-31T02:55:53+00:00,APK,co.health.covid,AC19
6ff87f64d6fc80b9ab6840b5fb012fa3727e22aca1b35fd5dd1024a56f3559ea,2021-01-31T02:53:32+00:00,APK,co.health.covid,AC19
99dad5c4f7f5d140a1748010227a38e5920998d509f3d4e93ede970dac38c304,2021-01-31T02:53:23+00:00,APK,co.health.covid,AC19
cbfe615b792dbcfd9a240ef4f60b6a8258c5e6ec88d5570cc5b8b7dcf68a92da,2021-01-31T02:53:08+00:00,APK,co.health.covid,AC19
d1756f84fd146948dbb19e02e3a0415ba4ffd0e3004220d8345431fd88f65848,2021-01-31T02:46:25+00:00,APK,co.health.covid,AC19
b83862df33147797096b87227fd1de6182852aa953c314d5e7cd687b2b5be822,2021-01-31T02:46:23+00:00,APK,co.health.covid,AC19
5c996278d6bb9afc9a78465bbbe65cfad41221855eeda60d0fd87edbf5842139,2021-01-31T02:45:23+00:00,APK,co.health.covid,AC19
ba6ad4ec6f20501044607358300af78f9575b45b10755acb2cba0071a6f6c390,2021-01-31T02:42:20+00:00,APK,co.health.covid,AC19
f45a7836af5f0c31879c748c16d6edb281af6c2a4445c6d157bdeca8bfb80fff,2021-01-31T02:20:43+00:00,APK,co.health.covid,AC19
404de2fb46a8c93e12e21a9c25c07e6e3ec4e882ebd9d6df554069db59f13ebc,2021-01-31T02:20:13+00:00,APK,co.health.covid,AC19
a6649dcce9cf2291cf1abf1dff699191a28e2babadbb6abfd23fe10b55a4eb61,2021-01-31T02:19:48+00:00,APK,co.health.covid,AC19
03878df4f2718cfb55c8cc7e2197ac01f9daf6485b2a6f12b3f0d675a3ac7fdf,2021-01-31T02:17:36+00:00,APK,co.health.covid,AC19
b6571eaca885a986900b6073ee9f19325beea13fbd1942e69664f51da292392f,2021-01-31T02:07:48+00:00,APK,co.health.covid,AC19
d7259d93cb130bea6561fffc5ccdb1f7c2b32530fea7372e37bd8eefd8fa8e01,2021-01-31T02:03:49+00:00,APK,co.health.covid,AC19
004353d9e62defa50531b5b52e8bdb81838dac4fac45a25319f86cb85a238622,2021-01-31T02:03:45+00:00,APK,co.health.covid,AC19
2750fee68db23d54a0c34a594227e1c67178caa39e1beeb2b44ee8d621e936ae,2021-01-31T02:03:44+00:00,APK,co.health.covid,AC19
09baa18194321b9b3821f30cd88422cc6a6ad0d5c0949c2be408e31859ef59bd,2021-01-31T02:02:42+00:00,APK,co.health.covid,AC19
4df93297231f7a90c78066a38ddc61d8ff9a0c26ac5af09eeebc29837e14854f,2021-01-31T01:56:54+00:00,APK,co.health.covid,AC19
0ae31968e4c28fd1788a07ae757cf0e1c8d99e747c05b93f44fc762109b7d12c,2021-01-31T01:56:29+00:00,APK,co.health.covid,AC19
fab20cbbf47429033060b7a78b5a04c517ca7fffb53d433313de9b30fb937897,2021-01-31T01:56:24+00:00,APK,co.health.covid,AC19
6c44e254c14082835b1a05e338b1c77eb8b09df948d8a2a9df73e2ecad192ae4,2021-01-31T01:55:49+00:00,APK,co.health.covid,AC19
cf7e90c66401c198af23cf6f0bda686edc8fb12fbc8d09a450c0daa2d6294b39,2021-01-31T01:55:32+00:00,APK,co.health.covid,AC19
d8eedb38a19970cc8352a638f24f6e3ca0803bdee0278b21a492e536b8d28202,2021-01-31T01:55:13+00:00,APK,co.health.covid,AC19
f91194b22d56855af1502fb3a3c9aaeee26b257746bc9ba5e05c1d7c12fd159a,2021-01-31T01:44:51+00:00,APK,co.health.covid,AC19
b9d32fc0490eeff733c1030a1236f604cec5f8fa08adbcbcef3cbb06969ad7b0,2021-01-31T01:44:45+00:00,APK,co.health.covid,AC19
f0f7414b649b7897f2a2af9e12f32a4bf501c15431d1924921a3a520eaaaf621,2021-01-31T01:44:09+00:00,APK,co.health.covid,AC19
fd6fe7b6674bf3c4f2047d1e7689272b607157bd02178021ec672bd152d83def,2021-01-31T01:43:56+00:00,APK,co.health.covid,AC19
414e0c55c4e2ddff7e86ba74046167fabbf562a805b6e9d443fc9f1401b76505,2021-01-31T01:43:23+00:00,APK,co.health.covid,AC19
1d9e1248ebf822716c8057e080e11bf989ba0db3cc3ee4ac04b00cca76d3dcf7,2021-01-31T01:22:10+00:00,APK,co.health.covid,AC19
7c17aabb31e427187e300debacfff21faad560c24e8c324a95d11c132f30d553,2021-01-31T01:21:08+00:00,APK,co.health.covid,AC19
502334cf6491bda6dd9af9be26040c5356f70cdf7338f2b37d07d860d13dfe63,2021-01-31T01:16:29+00:00,APK,co.health.covid,AC19
8481728a0e2c5a550ea7c2db26d1a93788dd67dff5142bae9fb895ee1cde0a0a,2021-01-31T01:13:00+00:00,APK,co.health.covid,AC19
eaced0fc7182236204daf8b908c88a0b3ac01189a9c4a18a3c1ff79dd7937a15,2021-01-31T01:03:17+00:00,APK,co.health.covid,AC19
5bedca7560c2fe815690a866cb7a9dcb1ac13265f8a623af0f61216f25f0f519,2021-01-31T01:03:17+00:00,APK,co.health.covid,AC19
4da306ef2ee3608a44450703679442314c17139cc6f04b50364de496278e1df1,2021-01-31T01:03:15+00:00,APK,co.health.covid,AC19
38a2ac4f20625684528a59b906e51c53ee3f05828b92d3a7ffea35035dd7f31b,2021-01-31T01:02:44+00:00,APK,co.health.covid,AC19
98e0e3c29c57d6e2fdcba054648c01df71662530100cd242938d725c4bcb607f,2021-01-31T00:56:39+00:00,APK,co.health.covid,AC19
56a06dad0f56adf7e390b67fb0439daf45cf24cdda23a71ac4451516a2a0a7bf,2021-01-31T00:56:19+00:00,APK,co.health.covid,AC19
8707d38174a3d2c965c39bed2d61e0eb0258fe5df7b221481d95a47137144f0d,2021-01-31T00:55:44+00:00,APK,co.health.covid,AC19
75f6507a64236f4ada774284fb59238165b902173ce2d9e0d6715cd5f9f3b832,2021-01-31T00:55:24+00:00,APK,co.health.covid,AC19
c5691c30026373434d89a00ed8b932da009cc8d5dbf97982ef958587f8ea1af0,2021-01-31T00:55:03+00:00,APK,co.health.covid,AC19
592fbbe538d4c8df9ed9475fa49c5bdc4e578b42abff2918edd61edca0e9a7c8,2021-01-31T00:54:10+00:00,APK,co.health.covid,AC19
5fca03d5065180b96c841aa2b6819cc51b9f11871d048b602d8bd22ad6293054,2021-01-31T00:47:10+00:00,APK,co.health.covid,AC19
1e1fe27683f07b7037b5bc1a2bf3e471f437467a680969fc426b8b9fc45a7e25,2021-01-31T00:44:33+00:00,APK,co.health.covid,AC19
5baa728130ccf8b986e95933e1ae3351e5e001ebbe830ba4a285bb4b4199ba12,2021-01-31T00:44:24+00:00,APK,co.health.covid,AC19
6f4e615476cfc09da9784b00dff6bca3d3b408b7a1c3fbd6a8f66b02e045594f,2021-01-31T00:43:57+00:00,APK,co.health.covid,AC19
31067bc404da557157bdac90ecc3b45b999318f29845e0b8dbfa5c8f7d83e796,2021-01-31T00:43:47+00:00,APK,co.health.covid,AC19
ba9ad6b52cb495e84f5d56db30626e72b94bb56a27d863c89da395bfe8b4c00d,2021-01-31T00:18:42+00:00,APK,co.health.covid,AC19
71ffc7900bf6f797c9b74f700fad17ecf23fb191d5da336821f712d9bff9de6e,2021-01-31T00:02:06+00:00,APK,co.health.covid,AC19
69ac1ce7cfaef705587e50f8d7513b88e9db1bd2879c6d537199a7135e63e19d,2021-01-30T23:50:32+00:00,APK,co.health.covid,AC19
