id,first_seen,file_type,package_name,appname
b43d923b4a089f3c560485136158f750b486c80c7c97825a75ffb89a9d6d284f,2021-01-21T23:00:13+00:00,APK,DZ.Eagle.Master,Covid
653ef788de647721e84da439133883acf6a87ba98a93f3ea79677310e9c241cc,2021-01-21T22:58:42+00:00,APK,DZ.Eagle.Master,Covid
d2c001663eaf2f441c913ae87b9ae2990ad6b8f19778958d0574e41007ae67cb,2021-01-21T22:57:39+00:00,APK,DZ.Eagle.Master,Covid
74a3375f8d395cabc8ae01eef1e21b7872a159cdbed4811aea4a9e25b522db51,2021-01-21T22:55:04+00:00,APK,DZ.Eagle.Master,Covid
e560f0dced1cd8c5710d7e9fda537a56b7a7c6f0ee0e0018713eb194c6b9bbc3,2021-01-21T22:53:00+00:00,APK,DZ.Eagle.Master,Covid
2188f9111e5fea2e0bbbf7af8471f17c9805edbb625361729bd4cdf6aeaf6537,2021-01-21T22:51:35+00:00,APK,DZ.Eagle.Master,Covid
00a440f6313c1b5ca8a8b692a59639e7b4202d86e4f01a5a70619650d0a0e906,2021-01-21T22:50:50+00:00,APK,DZ.Eagle.Master,Covid
ebe69f28bd4afbfcd8d25171c729eb9d2357b923e8ae350f87421ef7750d386d,2021-01-21T22:49:10+00:00,APK,DZ.Eagle.Master,Covid
9908ccfc5122e8d9ed55c3b0ca4160aa02ed3754cf953be71a08a5a2c1eff407,2021-01-21T22:47:20+00:00,APK,DZ.Eagle.Master,Covid
d2d5695cb1bb7281a0f4ed23afe3b27b595f8ea95adf2594a70fae22413be432,2021-01-21T22:46:13+00:00,APK,DZ.Eagle.Master,Covid
33a21046a9ca4a9f05d02aa33d282934870b9ac1b102b52cf8b78efc7793117c,2021-01-21T22:43:36+00:00,APK,DZ.Eagle.Master,Covid
15204dd2277b3712e0451eaa3159872b329f88f385e9d7ea6cb2becdf370ad92,2021-01-21T22:42:40+00:00,APK,DZ.Eagle.Master,Covid
bc804adeada2bd74bff4e0fbc06e643206e8489be6f7037322be895266343033,2021-01-21T22:40:45+00:00,APK,DZ.Eagle.Master,Covid
540c62910b0e67d19aea4f4829d851791df2467355adda3681dfd425efaded79,2021-01-21T22:39:02+00:00,APK,DZ.Eagle.Master,Covid
efaf28b1dc3c2ae2aaa1674d584ca21d20a1ed923758f2bb645812e45ee588e9,2021-01-21T22:35:53+00:00,APK,DZ.Eagle.Master,Covid
7b28766cbf41a72e3b1c1ca2ff297f40490ba0cb85ff5c7855f60a8c5b649f6f,2021-01-21T22:33:35+00:00,APK,DZ.Eagle.Master,Covid
36ee7212c6d522c74c5dc77d8432e4563aeea469983879e2e1934a08b979e864,2021-01-21T22:30:14+00:00,APK,DZ.Eagle.Master,Covid
06103a718e6ba4d3732ae59053e5e689e2ac6982b484793f653c808856215b80,2021-01-21T22:29:06+00:00,APK,DZ.Eagle.Master,Covid
bf84e6102b89254cd7f41d836580acf21bacd8dcc0f92e2279d0b3457761e0f0,2021-01-21T22:27:11+00:00,APK,DZ.Eagle.Master,Covid
3c055e2b50af0a066d20307c87436f67f8eb73aa27e260b18d47e5925dae1c26,2021-01-21T22:25:20+00:00,APK,DZ.Eagle.Master,Covid
f7ac12e29bb2885b18584804fa58d99a88507358d0e4c759c92419789f332c5c,2021-01-21T22:23:15+00:00,APK,DZ.Eagle.Master,Covid
66a936813715954c99b1dc1c3f49304b3726592da842fcc61db0d10d1fcba5e4,2021-01-21T22:21:59+00:00,APK,pfa3c7f2b.p7885830f.pf03bde11,Covid
0108a7ec619dfc73d316c62318ed539273c414cf12b5772c036dd9175303931c,2021-01-21T22:17:37+00:00,APK,DZ.Eagle.Master,Covid
cc5e698a5d269eab841eac86eead4ad11b8c2f76acf88e8d6e0b544940759f2c,2021-01-21T22:15:50+00:00,APK,DZ.Eagle.Master,Covid
474919931195bf2446bf0c9f566afff4464b103ceb24cc76c41e34ed113e2f7d,2021-01-21T22:15:19+00:00,APK,DZ.Eagle.Master,Covid
225f3e30be88865ac1f3e68d6664afb80233fbe32bfe94526d14072007605196,2021-01-21T22:15:19+00:00,APK,DZ.Eagle.Master,Covid
9aecea2516e216d413f3e8fa45f4f7e58084edf110ea9169ecf684c4c2fbf46b,2021-01-21T22:12:52+00:00,APK,DZ.Eagle.Master,Covid
564bedd04a6a516f52d8c5f23fef199f24e1251f023c510725feabd6c032130a,2021-01-21T22:11:14+00:00,APK,DZ.Eagle.Master,Covid
aa9f22bc3ddcee14e453e14dffe5376eac090901d1b0970d6a8b9de465662704,2021-01-21T22:09:07+00:00,APK,DZ.Eagle.Master,Covid
cc593af425ceb8af749f3e785b30bd6fda50221bbeb953a605fe6f993d8346a4,2021-01-21T22:02:56+00:00,APK,DZ.Eagle.Master,Covid
5d5b0685739d4f22e3e002095df32d4f2afca1d62b71c13511674be6a2f632e6,2021-01-21T22:00:37+00:00,APK,DZ.Eagle.Master,Covid
